date,estate_id,estate_name,region,month,quarter,month_sin,month_cos,area_ha,plant_age_years,fertilizer_kg_per_ha,rainfall_mm,rainy_days,rainfall_lag_1,rainfall_lag_3,rainfall_3m_avg,rainfall_6m_avg,working_days,disruption_days,tbs_lag_1,tbs_lag_3,tbs_lag_6,tbs_lag_12,tbs_rolling_mean_3,tbs_rolling_mean_6,tbs_rolling_mean_12,tbs_growth_1m,tbs_growth_12m,tbs_production_ton
2021-04-01,EST003,Estate Sumsel 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,5100,12,9.463333333333333,218.6,17.0,235.3,258.4,221.6,233.1,25.0,0.0,10434.0,9566.2,12375.0,10245.5,10051.466666666667,10475.116666666667,10760.483333333334,-0.06500862564692345,-0.04780635400907707,9755.7
2021-05-01,EST003,Estate Sumsel 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,5100,12,7.408627450980392,175.9,10.0,218.6,210.9,209.9333333333333,223.95000000000002,25.0,2.0,9755.7,10154.2,10378.4,9564.9,10114.633333333333,10038.566666666668,10719.666666666666,-0.06952858328976919,-0.05096760028855507,9077.4
2021-06-01,EST003,Estate Sumsel 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,5100,12,8.777450980392157,190.8,11.0,175.9,235.3,195.1,214.98333333333332,26.0,0.0,9077.4,10434.0,9942.9,12616.4,9755.699999999999,9821.733333333332,10679.041666666666,0.39542159649238773,0.003994800418502864,12666.8
2021-07-01,EST003,Estate Sumsel 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,5100,12,10.039019607843137,177.5,12.0,190.8,218.6,181.39999999999998,201.5,26.0,3.0,12666.8,9755.7,9566.2,12996.0,10499.966666666665,10275.716666666667,10683.241666666667,-0.16997189503268384,-0.1909972299168976,10513.8
2021-08-01,EST003,Estate Sumsel 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,5100,12,10.137647058823529,151.8,12.0,177.5,175.9,173.36666666666667,191.65,24.0,2.0,10513.8,9077.4,10154.2,10680.6,10752.666666666666,10433.65,10476.391666666666,-0.04909737678099246,-0.06394771829297974,9997.6
2021-09-01,EST003,Estate Sumsel 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,5100,12,9.861176470588235,206.9,16.0,151.8,190.8,178.73333333333332,186.91666666666666,24.0,4.0,9997.6,12666.8,10434.0,10171.7,11059.4,10407.550000000001,10419.475,0.05284268224373845,0.034822104466313286,10525.9
2021-10-01,EST003,Estate Sumsel 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,5100,12,8.393529411764705,234.0,15.0,206.9,177.5,197.56666666666663,189.48333333333335,25.0,1.0,10525.9,10513.8,9755.7,12375.0,10345.766666666666,10422.866666666667,10448.991666666667,-0.03633893538794786,-0.18033131313131312,10143.4
2021-11-01,EST003,Estate Sumsel 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,5100,12,7.372941176470588,269.1,20.0,234.0,151.8,236.66666666666666,205.01666666666665,23.0,3.0,10143.4,9997.6,9077.4,10378.4,10222.300000000001,10487.483333333332,10263.025,-0.05357178066526014,-0.07500192707931852,9600.0
2021-12-01,EST003,Estate Sumsel 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,5100,12,10.236274509803922,285.9,19.0,269.1,206.9,263.0,220.86666666666667,23.0,0.0,9600.0,10525.9,12666.8,9942.9,10089.766666666668,10574.583333333334,10198.158333333335,0.001343749999999977,-0.03318951211417187,9612.9
2022-01-01,EST003,Estate Sumsel 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,5100,13,9.52627450980392,218.6,14.0,285.9,234.0,257.8666666666666,227.71666666666667,24.0,2.0,9612.9,10143.4,10513.8,9566.2,9785.433333333332,10065.6,10170.658333333333,0.02997014428528333,0.034998222909828236,9901.0
2022-02-01,EST003,Estate Sumsel 01,Sumatra,2,1,0.8660254037844386,0.5000000000000001,5100,13,11.421176470588236,218.6,16.0,218.6,269.1,241.0333333333333,238.85000000000002,23.0,1.0,9901.0,9600.0,9997.6,10154.2,9704.633333333333,9963.466666666667,10198.558333333332,0.20589839410160593,0.17582872112032444,11939.6
2022-03-01,EST003,Estate Sumsel 01,Sumatra,3,1,1.0,6.123233995736766e-17,5100,13,10.071372549019609,243.9,17.0,218.6,285.9,227.0333333333333,245.01666666666665,24.0,1.0,11939.6,9612.9,10525.9,10434.0,10484.5,10287.133333333333,10347.341666666667,-0.12149485744916078,0.005271228675483908,10489.0
2022-04-01,EST003,Estate Sumsel 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,5100,13,11.431176470588236,221.8,12.0,243.9,218.6,228.1,242.98333333333335,26.0,0.0,10489.0,9901.0,10143.4,9755.7,10776.533333333333,10280.983333333332,10351.925000000001,0.1048717704261608,0.18792090777699189,11589.0
2022-05-01,EST003,Estate Sumsel 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,5100,13,10.27156862745098,210.9,16.0,221.8,218.6,225.5333333333333,233.28333333333333,25.0,1.0,11589.0,11939.6,9600.0,9077.4,11339.199999999999,10521.916666666666,10504.7,-0.03421347829838639,0.23300724877167478,11192.5
2022-06-01,EST003,Estate Sumsel 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,5100,13,9.84392156862745,283.3,21.0,210.9,243.9,238.66666666666666,232.85,22.0,0.0,11192.5,10489.0,9612.9,12666.8,11090.166666666666,10787.333333333334,10680.958333333334,0.046718784900602994,-0.07510973568699275,11715.4
2022-07-01,EST003,Estate Sumsel 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,5100,13,10.21313725490196,190.3,12.0,283.3,221.8,228.16666666666666,228.13333333333335,25.0,0.0,11715.4,11589.0,9901.0,10513.8,11498.966666666667,11137.75,10601.675000000001,0.12769517045939538,0.2565770701363923,13211.4
2022-08-01,EST003,Estate Sumsel 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,5100,13,8.915882352941177,208.8,15.0,190.3,210.9,227.46666666666667,226.5,24.0,2.0,13211.4,11192.5,11939.6,9997.6,12039.766666666668,11689.483333333332,10826.475,-0.060833825332667124,0.24106785628550864,12407.7
2022-09-01,EST003,Estate Sumsel 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,5100,13,8.765882352941176,221.9,16.0,208.8,283.3,207.0,222.83333333333337,24.0,0.0,12407.7,11715.4,10489.0,10525.9,12444.833333333334,11767.5,11027.316666666666,0.07403467201818215,0.2660485089161022,13326.3
2022-10-01,EST003,Estate Sumsel 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,5100,13,11.51921568627451,236.3,16.0,221.9,190.3,222.33333333333334,225.25,25.0,0.0,13326.3,13211.4,11589.0,10143.4,12981.800000000001,12240.383333333333,11260.683333333334,-0.22109662847151867,0.023315653528402702,10379.9
2022-11-01,EST003,Estate Sumsel 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,5100,13,10.205686274509803,234.1,15.0,236.3,208.8,230.76666666666665,229.11666666666667,24.0,3.0,10379.9,12407.7,11192.5,9600.0,12037.966666666665,12038.866666666667,11280.391666666665,-0.008670603763042073,0.07186458333333334,10289.9
2022-12-01,EST003,Estate Sumsel 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,5100,13,11.062156862745098,278.6,18.0,234.1,221.9,249.66666666666666,228.33333333333337,23.0,2.0,10289.9,13326.3,11715.4,9612.9,11332.033333333333,11888.433333333334,11337.883333333333,-0.023800036929416235,0.04495001508389773,10045.0
2023-01-01,EST003,Estate Sumsel 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,5100,14,11.311176470588235,233.7,16.0,278.6,236.3,248.79999999999995,235.5666666666667,23.0,1.0,10045.0,10379.9,13211.4,9901.0,10238.266666666665,11610.033333333333,11373.891666666668,0.04680935788949725,0.06203413796586221,10515.2
2023-02-01,EST003,Estate Sumsel 01,Sumatra,2,1,0.8660254037844386,0.5000000000000001,5100,14,10.60235294117647,236.1,17.0,233.7,234.1,249.46666666666667,240.11666666666667,24.0,4.0,10515.2,10289.9,12407.7,11939.6,10283.366666666667,11160.666666666666,11425.074999999999,-0.09530013694461359,-0.20323126402894565,9513.1
2023-03-01,EST003,Estate Sumsel 01,Sumatra,3,1,1.0,6.123233995736766e-17,5100,14,11.491764705882353,218.9,15.0,236.1,278.6,229.56666666666663,239.61666666666665,24.0,1.0,9513.1,10045.0,13326.3,10489.0,10024.433333333332,10678.233333333334,11222.866666666667,0.16707487569772206,0.0584898465058632,11102.5
2023-04-01,EST003,Estate Sumsel 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,5100,14,9.699607843137255,211.0,14.0,218.9,233.7,222.0,235.4,23.0,1.0,11102.5,10515.2,10379.9,11589.0,10376.933333333334,10307.6,11273.991666666667,0.12426930871425368,0.07707308654758838,12482.2
2023-05-01,EST003,Estate Sumsel 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,5100,14,10.490980392156862,255.9,18.0,211.0,236.1,228.6,239.03333333333333,24.0,2.0,12482.2,9513.1,10289.9,11192.5,11032.6,10657.983333333332,11348.425000000001,-0.0367242953966449,0.0742729506365869,12023.8
2023-06-01,EST003,Estate Sumsel 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,5100,14,9.754509803921568,140.3,5.0,255.9,218.9,202.39999999999998,215.98333333333332,24.0,2.0,12023.8,11102.5,10045.0,11715.4,11869.5,10946.966666666667,11417.699999999999,-0.12706465510071685,-0.10408522116188945,10496.0
2023-07-01,EST003,Estate Sumsel 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,5100,14,10.179019607843138,193.2,15.0,140.3,211.0,196.46666666666667,209.23333333333332,25.0,1.0,10496.0,12482.2,10515.2,13211.4,11667.333333333334,11022.133333333333,11316.083333333334,0.28246951219512195,0.018877635981046748,13460.8
2023-08-01,EST003,Estate Sumsel 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,5100,14,10.922941176470589,140.1,7.0,193.2,255.9,157.86666666666665,193.23333333333335,22.0,1.0,13460.8,12023.8,9513.1,12407.7,11993.533333333333,11513.066666666666,11336.866666666667,-0.2611137525258528,-0.19840099293180857,9946.0
2023-09-01,EST003,Estate Sumsel 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,5100,14,10.974117647058824,186.2,12.0,140.1,140.3,173.16666666666666,187.78333333333333,23.0,3.0,9946.0,10496.0,11102.5,13326.3,11300.933333333334,11585.216666666667,11131.724999999999,0.025085461492057037,-0.23493392764683363,10195.5
2023-10-01,EST003,Estate Sumsel 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,5100,14,11.69921568627451,247.2,15.0,186.2,193.2,191.16666666666663,193.8166666666667,25.0,3.0,10195.5,13460.8,12482.2,10379.9,11200.766666666668,11434.050000000001,10870.825,-0.05447501348634198,-0.0712723629322054,9640.1
2023-11-01,EST003,Estate Sumsel 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,5100,14,9.674901960784315,243.6,14.0,247.2,140.1,225.66666666666663,191.76666666666665,22.0,1.0,9640.1,9946.0,12023.8,10289.9,9927.199999999999,10960.366666666667,10809.175,0.05369238908310092,-0.01284754953886813,10157.7
2023-12-01,EST003,Estate Sumsel 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,5100,14,8.836078431372549,232.7,17.0,243.6,186.2,241.16666666666663,207.16666666666666,24.0,1.0,10157.7,10195.5,10496.0,10045.0,9997.766666666668,10649.35,10798.158333333335,0.011971213955915161,0.02332503733200597,10279.3
2024-01-01,EST003,Estate Sumsel 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,5100,15,9.69627450980392,235.1,15.0,232.7,247.2,237.1333333333333,214.14999999999998,24.0,1.0,10279.3,9640.1,13460.8,10515.2,10025.699999999999,10613.233333333334,10817.683333333332,0.018522662048972238,-0.004327069385270832,10469.7
2024-02-01,EST003,Estate Sumsel 01,Sumatra,2,1,0.8660254037844386,0.5000000000000001,5100,15,9.09470588235294,259.0,18.0,235.1,243.6,242.26666666666665,233.96666666666667,25.0,2.0,10469.7,10157.7,9946.0,9513.1,10302.233333333335,10114.716666666667,10813.891666666668,-0.0028272061281603422,0.09744457642619131,10440.1
2024-03-01,EST003,Estate Sumsel 01,Sumatra,3,1,1.0,6.123233995736766e-17,5100,15,12.194117647058823,212.7,14.0,259.0,232.7,235.6,238.38333333333333,24.0,0.0,10440.1,10279.3,10195.5,11102.5,10396.366666666667,10197.066666666668,10891.141666666666,0.06202047873104655,-0.0013420400810627564,11087.6
2024-04-01,EST003,Estate Sumsel 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,5100,15,9.09,214.4,15.0,212.7,235.1,228.69999999999996,232.91666666666663,26.0,0.0,11087.6,10469.7,9640.1,12482.2,10665.800000000001,10345.750000000002,10889.9,0.10771492478083622,-0.016046850715418892,12281.9
2024-05-01,EST003,Estate Sumsel 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,5100,15,8.049411764705882,199.1,13.0,214.4,259.0,208.73333333333332,225.5,25.0,1.0,12281.9,10440.1,10157.7,12023.8,11269.866666666667,10786.050000000001,10873.208333333334,-0.024304057189848516,-0.0033600026613882505,11983.4
2024-06-01,EST003,Estate Sumsel 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,5100,15,8.019607843137255,170.7,9.0,199.1,212.7,194.73333333333332,215.16666666666666,22.0,1.0,11983.4,11087.6,10279.3,10496.0,11784.300000000001,11090.333333333334,10869.841666666667,-0.0692040656241133,0.06270007621951224,11154.1
2024-07-01,EST003,Estate Sumsel 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,5100,15,10.16,229.6,17.0,170.7,214.4,199.79999999999998,214.25,25.0,0.0,11154.1,12281.9,10469.7,13460.8,11806.466666666667,11236.133333333333,10924.683333333334,0.04969473108543032,-0.13018542731486982,11708.4
2024-08-01,EST003,Estate Sumsel 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,5100,15,10.514117647058823,196.2,12.0,229.6,199.1,198.8333333333333,203.78333333333333,23.0,2.0,11708.4,11983.4,10440.1,9946.0,11615.300000000001,11442.583333333334,10778.65,0.03785316524888116,0.2217574904484214,12151.6
2024-09-01,EST003,Estate Sumsel 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,5100,15,9.941764705882353,147.4,7.0,196.2,170.7,191.06666666666663,192.89999999999998,25.0,2.0,12151.6,11154.1,11087.6,10195.5,11671.366666666667,11727.833333333334,10962.449999999999,-0.05781543171269632,0.1229513020450197,11449.05
2024-10-01,EST003,Estate Sumsel 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,5100,15,8.097450980392157,224.7,14.0,147.4,229.6,189.4333333333333,194.61666666666665,24.0,1.0,11449.05,11708.4,12281.9,9640.1,11769.683333333334,11788.074999999999,11066.9125,-0.06136316986998913,0.11477059366604081,10746.5
2024-11-01,EST003,Estate Sumsel 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,5100,15,9.617843137254901,225.5,17.0,224.7,196.2,199.19999999999996,199.01666666666665,24.0,1.0,10746.5,12151.6,11983.4,10157.7,11449.049999999997,11532.175000000001,11159.112500000001,0.005629739915321341,0.06392195083532681,10807.0
2024-12-01,EST003,Estate Sumsel 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,5100,15,9.271764705882353,280.9,20.0,225.5,147.4,243.69999999999996,217.38333333333333,26.0,2.0,10807.0,11449.05,11154.1,10279.3,11000.85,11336.108333333332,11213.220833333333,-0.03245118904413813,0.017219071337542413,10456.3
2025-01-01,EST003,Estate Sumsel 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,5100,16,11.162745098039215,233.2,15.0,280.9,224.7,246.5333333333333,217.98333333333335,26.0,2.0,10456.3,10746.5,11708.4,10469.7,10669.933333333332,11219.808333333332,11227.970833333333,-0.033539588573395895,-0.03477654565078281,10105.6
2025-02-01,EST003,Estate Sumsel 01,Sumatra,2,1,0.8660254037844386,0.5000000000000001,5100,16,9.252156862745098,239.1,15.0,233.2,225.5,251.06666666666663,225.13333333333333,26.0,3.0,10105.6,10807.0,12151.6,10440.1,10456.300000000001,10952.675000000001,11197.629166666666,-0.0012270424319188455,-0.03322765107613912,10093.2
2025-03-01,EST003,Estate Sumsel 01,Sumatra,3,1,1.0,6.123233995736766e-17,5100,16,9.171372549019608,243.6,16.0,239.1,280.9,238.6333333333333,241.16666666666666,22.0,3.0,10093.2,10456.3,11449.05,11087.6,10218.366666666667,10609.608333333332,11168.720833333333,-0.029287044742995372,-0.11634618853493994,9797.6
2025-04-01,EST003,Estate Sumsel 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,5100,16,8.965294117647058,230.6,18.0,243.6,233.2,237.76666666666665,242.15,26.0,2.0,9797.6,10105.6,10746.5,12281.9,9998.800000000001,10334.366666666667,11061.220833333333,0.21075569527231153,-0.034147811006440376,11862.5
2025-05-01,EST003,Estate Sumsel 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,5100,16,12.669411764705883,168.0,12.0,230.6,239.1,214.06666666666663,232.5666666666667,22.0,0.0,11862.5,10093.2,10807.0,11983.4,10584.433333333334,10520.366666666667,11026.270833333334,-0.07662802950474179,-0.08594388904651429,10953.5
2025-06-01,EST003,Estate Sumsel 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,5100,16,9.574509803921568,178.6,13.0,168.0,243.6,192.39999999999998,215.51666666666665,26.0,2.0,10953.5,9797.6,10456.3,11154.1,10871.199999999999,10544.783333333333,10940.445833333333,0.010644999315287285,-0.007530863090702056,11070.1
2025-07-01,EST003,Estate Sumsel 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,5100,16,9.744117647058824,164.1,12.0,178.6,230.6,170.23333333333332,204.0,22.0,1.0,11070.1,11862.5,10105.6,11708.4,11295.366666666667,10647.083333333334,10933.445833333333,-0.02828339400728086,-0.08125790031088787,10757.0
2025-08-01,EST003,Estate Sumsel 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,5100,16,8.827450980392157,164.1,11.0,164.1,168.0,168.9333333333333,191.5,25.0,1.0,10757.0,10953.5,10093.2,12151.6,10926.866666666667,10755.65,10854.1625,-0.025936599423631135,-0.1377267191151783,10478.0
2025-09-01,EST003,Estate Sumsel 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,5100,16,9.626470588235295,242.1,16.0,164.1,178.6,190.1,191.25,25.0,2.0,10478.0,11070.1,9797.6,11449.05,10768.366666666667,10819.783333333335,10714.695833333333,0.02966214926512678,-0.057668540184556805,10788.8
2025-10-01,EST003,Estate Sumsel 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,5100,16,7.62764705882353,230.1,15.0,242.1,164.1,212.1,191.16666666666666,24.0,2.0,10788.8,10757.0,11862.5,10746.5,10674.6,10984.983333333335,10659.675000000001,-0.06976679519501694,-0.06610524356767311,10036.1
2025-11-01,EST003,Estate Sumsel 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,5100,16,9.709019607843137,210.5,14.0,230.1,164.1,227.56666666666663,198.25,22.0,2.0,10036.1,10478.0,10953.5,10807.0,10434.300000000001,10680.583333333334,10600.475,-0.014348202987216174,-0.08465809197742202,9892.1
2025-12-01,EST003,Estate Sumsel 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,5100,16,11.746666666666666,282.5,19.0,210.5,242.1,241.0333333333333,215.5666666666667,23.0,0.0,9892.1,10788.8,11070.1,10456.3,10239.0,10503.683333333334,10524.233333333334,0.05929984533112287,0.002142249170356658,10478.7
2020-01-01,EST004,Estate Jambi 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,4600,9,9.467391304347826,246.7,18.0,234.0,218.5,213.9,205.80000000000004,22.0,0.0,9030.4,9787.7,10683.3,8128.4,9019.433333333334,9403.833333333334,8909.800000000001,-0.054704110559886554,0.05019438019782485,8536.4
2020-02-01,EST004,Estate Jambi 01,Sumatra,2,1,0.8660254037844386,0.5000000000000001,4600,9,12.394565217391305,210.8,12.0,246.7,161.0,230.5,207.63333333333333,25.0,1.0,8536.4,8240.2,10159.4,7353.0,8602.333333333334,9046.016666666666,8943.800000000001,-0.0186495478187525,0.13929008567931467,8377.2
2020-03-01,EST004,Estate Jambi 01,Sumatra,3,1,1.0,6.123233995736766e-17,4600,9,10.778478260869566,271.8,19.0,210.8,234.0,243.1,223.79999999999998,24.0,1.0,8377.2,9030.4,8522.0,8798.1,8648.0,8748.983333333334,9029.15,0.07145585637205731,0.020197542651254174,8975.8
2020-04-01,EST004,Estate Jambi 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,4600,9,11.75282608695652,173.2,10.0,271.8,246.7,218.6,216.25,25.0,1.0,8975.8,8536.4,9787.7,9234.8,8629.8,8824.616666666667,9043.958333333334,-0.05861315982976434,-0.08501537661887626,8449.7
2020-05-01,EST004,Estate Jambi 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,4600,9,11.986086956521739,187.0,12.0,173.2,210.8,210.66666666666666,220.58333333333334,22.0,1.0,8449.7,8377.2,8240.2,9605.3,8600.9,8601.616666666667,8978.533333333333,0.21777104512586232,0.07126274036209179,10289.8
2020-06-01,EST004,Estate Jambi 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,4600,9,9.799130434782608,199.5,16.0,187.0,271.8,186.5666666666667,214.83333333333334,24.0,2.0,10289.8,8975.8,9030.4,7375.0,9238.433333333332,8943.216666666667,9035.575,-0.05026336760675609,0.3250983050847458,9772.6
2020-07-01,EST004,Estate Jambi 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,4600,9,12.087173913043479,212.0,14.0,199.5,173.2,199.5,209.05000000000004,25.0,1.0,9772.6,8449.7,8536.4,10683.3,9504.033333333333,9066.916666666666,9235.375,0.15356199987720753,0.055226381361564325,11273.3
2020-08-01,EST004,Estate Jambi 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,4600,9,11.149347826086956,144.5,10.0,212.0,187.0,185.33333333333334,198.0,26.0,3.0,11273.3,10289.8,8377.2,10159.4,10445.233333333332,9523.066666666666,9284.541666666666,-0.270515288336157,-0.19053290548654434,8223.7
2020-09-01,EST004,Estate Jambi 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,4600,9,10.211521739130434,227.1,16.0,144.5,199.5,194.53333333333333,190.54999999999998,26.0,3.0,8223.7,9772.6,8975.8,8522.0,9756.533333333333,9497.483333333334,9123.233333333332,0.10066028673224947,0.06213330204177425,9051.5
2020-10-01,EST004,Estate Jambi 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,4600,9,9.688260869565218,220.3,15.0,227.1,212.0,197.29999999999998,198.39999999999998,22.0,1.0,9051.5,11273.3,8449.7,9787.7,9516.166666666666,9510.1,9167.358333333332,0.06632049936474615,-0.013884773746641321,9651.8
2020-11-01,EST004,Estate Jambi 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,4600,9,9.940434782608696,217.5,15.0,220.3,144.5,221.63333333333333,203.48333333333332,24.0,1.0,9651.8,8223.7,10289.8,8240.2,8975.666666666666,9710.449999999999,9156.033333333333,-0.07816158643983506,0.0797553457440352,8897.4
2020-12-01,EST004,Estate Jambi 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,4600,9,8.41,271.2,19.0,217.5,227.1,236.33333333333334,215.4333333333333,23.0,1.0,8897.4,9051.5,9772.6,9030.4,9200.233333333334,9478.383333333333,9210.800000000001,-0.05038550587812163,-0.06437145641389075,8449.1
2021-01-01,EST004,Estate Jambi 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,4600,10,10.366304347826087,258.0,21.0,271.2,220.3,248.9,223.1,24.0,0.0,8449.1,9651.8,11273.3,8536.4,8999.433333333332,9257.800000000001,9162.358333333334,0.18909706359257195,0.17693641347640687,10046.8
2021-02-01,EST004,Estate Jambi 01,Sumatra,2,1,0.8660254037844386,0.5000000000000001,4600,10,10.402173913043478,227.0,15.0,258.0,217.5,252.0666666666667,236.85,26.0,2.0,10046.8,8897.4,8223.7,8377.2,9131.1,9053.383333333333,9288.225,-0.03156228848986731,0.16145012653392543,9729.7
2021-03-01,EST004,Estate Jambi 01,Sumatra,3,1,1.0,6.123233995736766e-17,4600,10,11.156521739130435,232.7,16.0,227.0,271.2,239.23333333333335,237.78333333333333,25.0,1.0,9729.7,8449.1,9051.5,8975.8,9408.533333333333,9304.383333333333,9400.933333333332,0.109787557684204,0.20300140377459397,10797.9
2021-04-01,EST004,Estate Jambi 01,Sumatra,4,2,0.8660254037844387,-0.4999999999999998,4600,10,11.511086956521739,199.4,15.0,232.7,258.0,219.70000000000002,234.29999999999998,23.0,0.0,10797.9,10046.8,9651.8,8449.7,10191.466666666667,9595.449999999999,9552.775,0.072875281304698,0.37103092417482264,11584.8
2021-05-01,EST004,Estate Jambi 01,Sumatra,5,2,0.49999999999999994,-0.8660254037844387,4600,10,10.591521739130435,200.8,15.0,199.4,227.0,210.96666666666667,231.51666666666668,22.0,1.0,11584.8,9729.7,8897.4,10289.8,10704.133333333333,9917.616666666667,9814.033333333333,0.02853739382639331,0.15798169060623146,11915.4
2021-06-01,EST004,Estate Jambi 01,Sumatra,6,2,1.2246467991473532e-16,-1.0,4600,10,9.702826086956522,203.6,15.0,200.8,232.7,201.26666666666665,220.25,23.0,0.0,11915.4,10797.9,8449.1,9772.6,11432.699999999999,10420.616666666667,9949.5,0.013537103244540827,0.23577144260483385,12076.7
2021-07-01,EST004,Estate Jambi 01,Sumatra,7,3,-0.4999999999999997,-0.8660254037844388,4600,10,9.123478260869565,215.7,15.0,203.6,199.4,206.70000000000002,213.20000000000002,22.0,1.0,12076.7,11584.8,10046.8,11273.3,11858.966666666667,11025.216666666665,10141.508333333333,-0.05597555623638906,0.011301038737548064,11400.7
2021-08-01,EST004,Estate Jambi 01,Sumatra,8,3,-0.8660254037844384,-0.5000000000000004,4600,10,8.464565217391304,149.5,8.0,215.7,200.8,189.6,200.28333333333333,23.0,1.0,11400.7,11915.4,9729.7,8223.7,11797.6,11250.866666666667,10152.125,-0.004008525792275952,0.3807653489305298,11355.0
2021-09-01,EST004,Estate Jambi 01,Sumatra,9,3,-1.0,-1.8369701987210297e-16,4600,10,7.805652173913043,251.3,19.0,149.5,203.6,205.5,203.38333333333333,22.0,2.0,11355.0,12076.7,10797.9,9051.5,11610.800000000001,11521.75,10413.066666666666,-0.12413914575077056,0.09875711208087057,9945.4
2021-10-01,EST004,Estate Jambi 01,Sumatra,10,4,-0.8660254037844386,0.5000000000000001,4600,10,9.556304347826087,171.2,10.0,251.3,215.7,190.66666666666666,198.6833333333333,22.0,1.0,9945.4,11400.7,11584.8,9651.8,10900.366666666667,11379.666666666666,10487.558333333332,-0.12928590101956672,-0.10279947781760901,8659.6
2021-11-01,EST004,Estate Jambi 01,Sumatra,11,4,-0.5000000000000004,0.8660254037844384,4600,10,9.902608695652173,238.2,16.0,171.2,149.5,220.23333333333335,204.91666666666666,23.0,2.0,8659.6,11355.0,11915.4,8897.4,9986.666666666666,10892.133333333333,10404.875,0.12297334749872979,0.09295974104794658,9724.5
2021-12-01,EST004,Estate Jambi 01,Sumatra,12,4,-2.4492935982947064e-16,1.0,4600,10,11.736304347826087,274.3,17.0,238.2,251.3,227.9,216.70000000000002,23.0,0.0,9724.5,9945.4,12076.7,8449.1,9443.166666666666,10526.983333333335,10473.8,0.0905033677824052,0.2551159295072847,10604.6
2022-01-01,EST004,Estate Jambi 01,Sumatra,1,1,0.49999999999999994,0.8660254037844387,4600,11,9.797173913043478,260.0,17.0,274.3,171.2,257.5,224.08333333333334,24.5,2.0,10604.6,8659.6,11400.7,10046.8,9662.9,10281.633333333333,10653.425000000001,0.007044112932123703,0.06295536887367126,10679.3
