date,estate_id,tbs_production_ton,cpo_production_ton,kernel_production_ton,tbs_outlier_flag,cpo_extraction_rate,kernel_extraction_rate,rainfall_mm,rainy_days,fertilizer_kg,working_days,disruption_days,estate_name,region,area_ha,planting_year,plant_age_years,tbs_yield_ton_per_ha,month,month_name,year,rainfall_category,fertilizer_kg_per_ha
2021-07-01,EST002,7121.2,1483.2,427.3,False,0.20827950345447396,0.060003931921586255,171.2,11.0,41406.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,9,1.8739999999999999,7,Jul,2021,Low,10.896315789473684
2021-08-01,EST002,8055.4,1569.5,406.7,False,0.1948382451523202,0.05048787148993222,187.9,14.0,31149.0,25.0,2.0,Estate Lampung 02,Sumatra,3800,2012,9,2.119842105263158,8,Aug,2021,Optimal,8.197105263157894
2021-09-01,EST002,7664.3,1519.7,426.0,False,0.1982829482144488,0.05558237542893676,197.1,14.0,36105.0,26.0,0.0,Estate Lampung 02,Sumatra,3800,2012,9,2.016921052631579,9,Sep,2021,Optimal,9.501315789473685
2021-10-01,EST002,7400.1,1496.4,378.6,False,0.20221348360157296,0.051161470790935255,190.8,13.0,40143.0,24.0,2.0,Estate Lampung 02,Sumatra,3800,2012,9,1.9473947368421054,10,Oct,2021,Optimal,10.563947368421053
2021-11-01,EST002,7040.3,1327.6,369.6,False,0.18857150973680098,0.05249776287942275,270.6,19.0,36105.0,25.0,3.0,Estate Lampung 02,Sumatra,3800,2012,9,1.8527105263157895,11,Nov,2021,Optimal,9.501315789473685
2021-12-01,EST002,6176.1,1254.7,298.2,False,0.20315409400754522,0.04828289697381843,278.4,19.0,28947.0,22.0,2.0,Estate Lampung 02,Sumatra,3800,2012,9,1.6252894736842107,12,Dec,2021,Optimal,7.6176315789473685
2022-01-01,EST002,8808.7,1963.9,449.0,False,0.2229500380305834,0.05097233416962775,272.8,19.0,33023.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,10,2.3180789473684213,1,Jan,2022,Optimal,8.690263157894737
2022-02-01,EST002,8493.7,1599.6,447.5,False,0.1883278194426457,0.05268610852749685,219.3,17.0,35856.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,10,2.2351842105263158,2,Feb,2022,Optimal,9.43578947368421
2022-03-01,EST002,8765.0,1907.1,412.9,False,0.2175812892184826,0.04710781517398745,266.1,18.0,44646.0,25.0,0.0,Estate Lampung 02,Sumatra,3800,2012,10,2.306578947368421,3,Mar,2022,Optimal,11.748947368421053
2022-04-01,EST002,8645.9,1923.5,428.9,False,0.22247539296082539,0.04960732832903457,174.0,13.0,38011.0,22.0,0.0,Estate Lampung 02,Sumatra,3800,2012,10,2.275236842105263,4,Apr,2022,Low,10.002894736842105
2022-05-01,EST002,9214.3,1730.1,458.0,False,0.18776249959302388,0.04970534929403211,212.7,14.0,35202.0,22.0,0.0,Estate Lampung 02,Sumatra,3800,2012,10,2.424815789473684,5,May,2022,Optimal,9.263684210526316
2022-06-01,EST002,10044.7,1789.7,543.7,False,0.1781735641681683,0.05412804762710683,241.8,18.0,34537.0,25.0,1.0,Estate Lampung 02,Sumatra,3800,2012,10,2.6433421052631583,6,Jun,2022,Optimal,9.088684210526315
2022-07-01,EST002,8845.3,1809.1,395.1,False,0.20452669779430885,0.04466778967361198,151.2,9.0,38482.0,23.0,3.0,Estate Lampung 02,Sumatra,3800,2012,10,2.3277105263157893,7,Jul,2022,Low,10.126842105263158
2022-08-01,EST002,8168.6,1566.6,406.3,False,0.19178316969860196,0.04973924540312905,166.2,14.0,37647.0,26.0,3.0,Estate Lampung 02,Sumatra,3800,2012,10,2.1496315789473686,8,Aug,2022,Low,9.907105263157895
2022-09-01,EST002,8119.4,1851.5,483.6,False,0.2280340911890041,0.05956105130921004,200.5,13.0,36888.0,26.0,2.0,Estate Lampung 02,Sumatra,3800,2012,10,2.1366842105263157,9,Sep,2022,Optimal,9.707368421052632
2022-10-01,EST002,8184.2,1641.1,456.8,False,0.20052051513892621,0.055814862784389435,207.4,12.0,36786.0,24.0,1.0,Estate Lampung 02,Sumatra,3800,2012,10,2.153736842105263,10,Oct,2022,Optimal,9.680526315789473
2022-11-01,EST002,7901.6,1485.2,448.4,False,0.18796193176065606,0.056748000404981264,203.2,14.0,29646.0,25.0,1.0,Estate Lampung 02,Sumatra,3800,2012,10,2.0793684210526315,11,Nov,2022,Optimal,7.801578947368421
2022-12-01,EST002,7910.1,1445.9,396.5,False,0.1827916208391803,0.05012578854881733,261.3,16.0,31828.0,24.0,1.0,Estate Lampung 02,Sumatra,3800,2012,10,2.0816052631578947,12,Dec,2022,Optimal,8.375789473684211
2023-01-01,EST002,8181.5,1770.1,422.2,False,0.21635396932102913,0.051604229053352074,226.4,16.0,33077.0,24.0,1.0,Estate Lampung 02,Sumatra,3800,2012,11,2.153026315789474,1,Jan,2023,Optimal,8.704473684210527
2023-02-01,EST002,8414.9,1610.9,462.9,False,0.1914342416428003,0.05500956636442501,253.8,16.0,30888.0,22.0,2.0,Estate Lampung 02,Sumatra,3800,2012,11,2.2144473684210526,2,Feb,2023,Optimal,8.128421052631579
2023-03-01,EST002,9054.2,1816.8,523.3,False,0.2006582580459897,0.057796381789666666,208.0,13.0,32083.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,11,2.382684210526316,3,Mar,2023,Optimal,8.442894736842105
2023-04-01,EST002,8898.3,1907.2,358.1,False,0.21433307485699518,0.040243642043985936,247.7,14.0,32138.0,24.0,2.0,Estate Lampung 02,Sumatra,3800,2012,11,2.341657894736842,4,Apr,2023,Optimal,8.457368421052632
2023-05-01,EST002,8353.9,1610.1,362.7,False,0.19273632674559188,0.04341684722105843,178.4,11.0,42570.0,22.0,1.0,Estate Lampung 02,Sumatra,3800,2012,11,2.198394736842105,5,May,2023,Low,11.202631578947368
2023-06-01,EST002,8073.8,1609.2,456.6,False,0.19931135277069037,0.05655329584582229,178.9,8.0,37747.0,25.0,2.0,Estate Lampung 02,Sumatra,3800,2012,11,2.1246842105263157,6,Jun,2023,Low,9.933421052631578
2023-07-01,EST002,10551.6,2107.7,513.0,False,0.19975169642518667,0.04861821903787103,196.3,11.0,37251.0,24.0,0.0,Estate Lampung 02,Sumatra,3800,2012,11,2.7767368421052634,7,Jul,2023,Optimal,9.802894736842106
2023-08-01,EST002,8872.7,1865.5,413.8,False,0.21025167085554564,0.04663743843474928,149.6,11.0,37377.0,26.0,0.0,Estate Lampung 02,Sumatra,3800,2012,11,2.334921052631579,8,Aug,2023,Low,9.836052631578948
2023-09-01,EST002,9119.0,1904.6,398.8,False,0.20886062068209232,0.04373286544577257,203.7,15.0,37646.5,24.0,0.0,Estate Lampung 02,Sumatra,3800,2012,11,2.399736842105263,9,Sep,2023,Optimal,9.906973684210527
2023-10-01,EST002,9042.1,1778.6,427.0,False,0.19670209354021742,0.047223543203459374,252.7,17.0,37916.0,25.0,1.0,Estate Lampung 02,Sumatra,3800,2012,11,2.3795,10,Oct,2023,Optimal,9.977894736842105
2023-11-01,EST002,7972.0,1602.0,342.7,False,0.2009533366783743,0.04298795785248369,201.8,12.0,31281.0,24.0,2.0,Estate Lampung 02,Sumatra,3800,2012,11,2.0978947368421053,11,Nov,2023,Optimal,8.231842105263159
2023-12-01,EST002,7050.3,1370.7,423.0,False,0.19441725884004937,0.05999744691715246,264.2,18.0,39223.0,26.0,4.0,Estate Lampung 02,Sumatra,3800,2012,11,1.855342105263158,12,Dec,2023,Optimal,10.321842105263158
2024-01-01,EST002,8040.9,1430.0,401.1,False,0.17784078896640923,0.04988247584225647,259.5,17.0,33400.0,22.0,0.0,Estate Lampung 02,Sumatra,3800,2012,12,2.1160263157894734,1,Jan,2024,Optimal,8.789473684210526
2024-02-01,EST002,7913.5,1613.3,393.4,False,0.20386680988184747,0.049712516585581595,261.5,16.0,36253.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,12,2.0825,2,Feb,2024,Optimal,9.540263157894737
2024-03-01,EST002,8630.4,1971.0,456.9,False,0.22837875417130146,0.052940767519466074,200.1,16.0,39200.0,22.0,1.0,Estate Lampung 02,Sumatra,3800,2012,12,2.271157894736842,3,Mar,2024,Optimal,10.31578947368421
2024-04-01,EST002,8490.3,1585.5,465.4,False,0.18674251793222857,0.05481549532996478,176.0,13.0,45803.0,23.0,2.0,Estate Lampung 02,Sumatra,3800,2012,12,2.2342894736842105,4,Apr,2024,Low,12.05342105263158
2024-05-01,EST002,8891.3,1675.2,486.6,False,0.1884088940874788,0.05472765512354774,211.0,14.0,37274.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,12,2.339815789473684,5,May,2024,Optimal,9.808947368421052
2024-06-01,EST002,8951.9,1673.5,495.6,False,0.18694355388241604,0.05536254873267128,194.4,13.0,39817.0,26.0,4.0,Estate Lampung 02,Sumatra,3800,2012,12,2.355763157894737,6,Jun,2024,Optimal,10.478157894736842
2024-07-01,EST002,10176.9,2146.0,476.7,False,0.21086971474614077,0.04684137605754208,182.3,12.0,43023.0,25.0,0.0,Estate Lampung 02,Sumatra,3800,2012,12,2.6781315789473683,7,Jul,2024,Optimal,11.321842105263158
2024-08-01,EST002,9239.2,1910.0,448.2,False,0.20672785522556064,0.04851069356654255,189.1,10.0,31062.0,24.0,2.0,Estate Lampung 02,Sumatra,3800,2012,12,2.431368421052632,8,Aug,2024,Optimal,8.17421052631579
2024-09-01,EST002,8326.9,1645.6,448.4,False,0.19762456616507945,0.05384957186948324,181.0,12.0,39674.0,22.0,1.0,Estate Lampung 02,Sumatra,3800,2012,12,2.1912894736842103,9,Sep,2024,Optimal,10.440526315789473
2024-10-01,EST002,8483.4,1579.9,401.8,False,0.18623429285428014,0.0473630855553198,225.8,14.0,38663.0,22.0,1.0,Estate Lampung 02,Sumatra,3800,2012,12,2.232473684210526,10,Oct,2024,Optimal,10.174473684210525
2024-11-01,EST002,8364.2,1684.4,418.0,False,0.20138208077281747,0.049974892996341544,249.3,15.0,34325.0,25.0,0.0,Estate Lampung 02,Sumatra,3800,2012,12,2.201105263157895,11,Nov,2024,Optimal,9.032894736842104
2024-12-01,EST002,8193.0,1446.3,426.0,False,0.1765287440497986,0.05199560600512633,241.7,16.0,34224.0,25.0,1.0,Estate Lampung 02,Sumatra,3800,2012,12,2.156052631578947,12,Dec,2024,Optimal,9.006315789473684
2025-01-01,EST002,8203.5,1658.3,442.4,False,0.20214542573291888,0.053928201377460835,299.6,23.0,45261.0,24.0,0.0,Estate Lampung 02,Sumatra,3800,2012,13,2.1588157894736844,1,Jan,2025,High,11.910789473684211
2025-02-01,EST002,8135.0,1733.3,334.4,False,0.21306699446834665,0.04110633066994468,253.8,18.0,42382.0,24.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,2.1407894736842104,2,Feb,2025,Optimal,11.153157894736841
2025-03-01,EST002,9223.9,1671.7,494.2,False,0.18123570290224308,0.05357820444714275,201.2,13.0,40728.0,26.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,2.4273421052631576,3,Mar,2025,Optimal,10.717894736842105
2025-04-01,EST002,9101.6,1611.1,444.4,False,0.1770128329084996,0.04882657994198822,225.4,16.0,34655.0,23.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,2.395157894736842,4,Apr,2025,Optimal,9.119736842105263
2025-05-01,EST002,8088.5,1809.3,433.0,False,0.2236879520306608,0.05353279347221364,173.6,14.0,42652.0,24.0,3.0,Estate Lampung 02,Sumatra,3800,2012,13,2.1285526315789474,5,May,2025,Low,11.22421052631579
2025-06-01,EST002,9041.1,1905.8,538.2,False,0.21079293448806008,0.05952815475992966,206.7,15.0,45653.0,25.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,2.3792368421052634,6,Jun,2025,Optimal,12.013947368421052
2025-07-01,EST002,9993.7,2169.0,580.0,False,0.21703673314187938,0.058036563034711865,205.0,14.0,36350.5,24.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,2.629921052631579,7,Jul,2025,Optimal,9.565921052631579
2025-08-01,EST002,7658.6,1514.0,434.8,False,0.19768626119656332,0.05677277831457447,159.9,10.0,27048.0,22.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,2.015421052631579,8,Aug,2025,Low,7.117894736842105
2025-09-01,EST002,8984.6,1775.1,509.7,False,0.1975713999510273,0.05673040536028315,222.1,16.0,39613.0,23.0,2.0,Estate Lampung 02,Sumatra,3800,2012,13,2.3643684210526317,9,Sep,2025,Optimal,10.424473684210525
2025-10-01,EST002,7226.5,1492.8,413.5,False,0.20657302982079845,0.05721995433474019,230.3,16.0,29850.0,26.0,0.0,Estate Lampung 02,Sumatra,3800,2012,13,1.9017105263157894,10,Oct,2025,Optimal,7.855263157894737
2025-11-01,EST002,7602.1,1419.6,391.2,False,0.18673787506083844,0.051459465147788104,262.6,19.0,34616.0,22.0,3.0,Estate Lampung 02,Sumatra,3800,2012,13,2.0005526315789472,11,Nov,2025,Optimal,9.109473684210526
2025-12-01,EST002,7350.8,1484.8,368.7,False,0.20199161995973225,0.05015780595309354,307.0,21.0,35977.0,22.0,1.0,Estate Lampung 02,Sumatra,3800,2012,13,1.934421052631579,12,Dec,2025,High,9.467631578947369
2019-01-01,EST003,10820.1,2102.1,588.2,False,0.19427731721518285,0.05436178963225848,246.9,18.0,54093.0,23.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.1215882352941176,1,Jan,2019,Optimal,10.606470588235295
2019-02-01,EST003,11559.0,2082.8,620.3,False,0.18018859762955275,0.053663811748421136,223.2,14.0,53947.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.2664705882352942,2,Feb,2019,Optimal,10.577843137254902
2019-03-01,EST003,10752.1,2204.8,521.0,False,0.20505761665163086,0.04845565052408367,208.8,16.0,45124.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.1082549019607844,3,Mar,2019,Optimal,8.847843137254902
2019-04-01,EST003,11513.8,2257.3,599.0,False,0.19605169448835313,0.05202452708923205,188.6,13.0,49804.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.257607843137255,4,Apr,2019,Optimal,9.765490196078431
2019-05-01,EST003,11242.2,2222.0,560.1,False,0.19764814715980858,0.049821209371831134,196.1,16.0,51160.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.2043529411764706,5,May,2019,Optimal,10.031372549019608
2019-06-01,EST003,11787.9,2143.6,539.1,False,0.18184748767804274,0.045733336726643425,195.5,12.0,49795.0,22.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.3113529411764704,6,Jun,2019,Optimal,9.763725490196078
2019-07-01,EST003,12707.8,2844.9,717.4,False,0.22387037882245553,0.05645351673775162,182.9,15.0,47718.0,24.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.491725490196078,7,Jul,2019,Optimal,9.356470588235295
2019-08-01,EST003,13080.4,2788.1,657.6,False,0.213150973976331,0.050273691936026425,201.1,14.0,46556.0,25.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.56478431372549,8,Aug,2019,Optimal,9.128627450980392
2019-09-01,EST003,11342.2,2432.5,680.5,False,0.2144645659572217,0.05999717867785791,198.3,12.0,57453.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.2239607843137255,9,Sep,2019,Optimal,11.26529411764706
2019-10-01,EST003,10337.4,2020.1,432.9,False,0.19541664248263588,0.04187706773463347,256.3,16.0,40292.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,10,2.0269411764705882,10,Oct,2019,Optimal,7.900392156862745
2019-11-01,EST003,9383.2,1633.3,443.0,False,0.174066416574303,0.04721203853695967,235.4,15.0,43614.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,10,1.839843137254902,11,Nov,2019,Optimal,8.551764705882354
2019-12-01,EST003,9250.0,2121.0,464.0,False,0.2292972972972973,0.05016216216216216,327.6,22.0,45831.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,10,1.8137254901960784,12,Dec,2019,High,8.986470588235294
2020-01-01,EST003,10654.3,2121.1,593.3,False,0.19908393794054982,0.05568643646227345,268.6,19.0,58759.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.089078431372549,1,Jan,2020,Optimal,11.521372549019608
2020-02-01,EST003,11526.1,2175.8,599.3,False,0.1887715706093128,0.05199503735001431,220.6,14.0,53636.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.2600196078431374,2,Feb,2020,Optimal,10.51686274509804
2020-03-01,EST003,11471.2,2366.0,591.4,False,0.20625566636446055,0.051555199107329655,204.2,14.0,57311.0,26.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.2492549019607844,3,Mar,2020,Optimal,11.237450980392158
2020-04-01,EST003,10245.5,2228.5,454.5,False,0.21751012639695477,0.04436093894880679,221.1,18.0,50396.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.008921568627451,4,Apr,2020,Optimal,9.88156862745098
2020-05-01,EST003,9564.9,1909.7,422.9,False,0.19965707953036624,0.044213739819548556,192.4,15.0,49615.0,22.0,5.0,Estate Sumsel 01,Sumatra,5100,2009,11,1.875470588235294,5,May,2020,Optimal,9.72843137254902
2020-06-01,EST003,12616.4,2765.2,651.2,False,0.2191750420088139,0.051615357788275584,204.9,14.0,41119.0,25.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.4738039215686274,6,Jun,2020,Optimal,8.062549019607843
2020-07-01,EST003,12996.0,2810.3,561.2,False,0.21624345952600801,0.04318251769775316,187.8,13.0,51868.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.548235294117647,7,Jul,2020,Optimal,10.170196078431372
2020-08-01,EST003,10680.6,1963.7,505.6,False,0.1838567121697283,0.04733816452259237,178.6,12.0,55691.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.094235294117647,8,Aug,2020,Low,10.919803921568628
2020-09-01,EST003,10171.7,1931.5,534.1,False,0.18988959564281288,0.052508430252563486,176.8,13.0,52718.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,1.994450980392157,9,Sep,2020,Low,10.336862745098038
2020-10-01,EST003,12375.0,2652.7,558.0,False,0.21435959595959594,0.04509090909090909,182.1,11.0,57719.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.426470588235294,10,Oct,2020,Optimal,11.317450980392158
2020-11-01,EST003,10378.4,1764.3,602.2,False,0.16999730208895397,0.05802435828258692,230.8,15.0,62312.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,11,2.0349803921568625,11,Nov,2020,Optimal,12.218039215686275
2020-12-01,EST003,9942.9,1966.3,558.0,False,0.19775920506089772,0.05612044775669071,244.6,16.0,44196.0,26.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,11,1.9495882352941176,12,Dec,2020,Optimal,8.665882352941177
2021-01-01,EST003,9566.2,1707.9,403.1,False,0.17853484142083587,0.04213794401120612,258.4,18.0,55132.0,26.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.8757254901960785,1,Jan,2021,Optimal,10.810196078431373
2021-02-01,EST003,10154.2,1958.3,460.4,False,0.19285615804297726,0.04534084418270272,210.9,15.0,40965.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.9910196078431375,2,Feb,2021,Optimal,8.032352941176471
2021-03-01,EST003,10434.0,2040.0,417.4,False,0.19551466359977,0.0400038336208549,235.3,15.0,54333.0,22.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,12,2.0458823529411765,3,Mar,2021,Optimal,10.653529411764707
2021-04-01,EST003,9755.7,2266.5,536.7,False,0.23232571727297885,0.05501399182016667,218.6,17.0,48263.0,25.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.9128823529411767,4,Apr,2021,Optimal,9.463333333333333
2021-05-01,EST003,9077.4,1740.3,488.7,False,0.19171789278868398,0.05383700178465199,175.9,10.0,37784.0,25.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.7798823529411765,5,May,2021,Low,7.408627450980392
2021-06-01,EST003,12666.8,2324.9,607.1,False,0.18354280481258095,0.047928442858496234,190.8,11.0,44765.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,12,2.483686274509804,6,Jun,2021,Optimal,8.777450980392157
2021-07-01,EST003,10513.8,2418.2,549.9,False,0.23000247294032605,0.05230268789590824,177.5,12.0,51199.0,26.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,12,2.0615294117647056,7,Jul,2021,Low,10.039019607843137
2021-08-01,EST003,9997.6,2279.6,423.8,False,0.22801472353364804,0.042390173641674,151.8,12.0,51702.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.9603137254901961,8,Aug,2021,Low,10.137647058823529
2021-09-01,EST003,10525.9,1921.7,568.3,False,0.18256871146410283,0.053990632629988884,206.9,16.0,50292.0,24.0,4.0,Estate Sumsel 01,Sumatra,5100,2009,12,2.063901960784314,9,Sep,2021,Optimal,9.861176470588235
2021-10-01,EST003,10143.4,2269.4,479.0,False,0.22373168759981862,0.04722282469388962,234.0,15.0,42807.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.9889019607843137,10,Oct,2021,Optimal,8.393529411764705
2021-11-01,EST003,9600.0,1862.5,480.6,False,0.19401041666666666,0.0500625,269.1,20.0,37602.0,23.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.8823529411764706,11,Nov,2021,Optimal,7.372941176470588
2021-12-01,EST003,9612.9,1941.2,476.2,False,0.20193698051576528,0.04953760051597333,285.9,19.0,52205.0,23.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,12,1.8848823529411765,12,Dec,2021,High,10.236274509803922
2022-01-01,EST003,9901.0,1970.8,432.1,False,0.19905060094939905,0.043642056357943645,218.6,14.0,48584.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,13,1.9413725490196079,1,Jan,2022,Optimal,9.52627450980392
2022-02-01,EST003,11939.6,2269.8,528.1,False,0.19010687125196826,0.04423096251130691,218.6,16.0,58248.0,23.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.3410980392156864,2,Feb,2022,Optimal,11.421176470588236
2022-03-01,EST003,10489.0,2252.6,575.2,False,0.21475831823815425,0.054838402135570605,243.9,17.0,51364.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.0566666666666666,3,Mar,2022,Optimal,10.071372549019609
2022-04-01,EST003,11589.0,2339.7,602.6,False,0.20188972301320215,0.05199758391578221,221.8,12.0,58299.0,26.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.2723529411764707,4,Apr,2022,Optimal,11.431176470588236
2022-05-01,EST003,11192.5,2158.5,618.4,False,0.19285235648872012,0.05525128434219343,210.9,16.0,52385.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.194607843137255,5,May,2022,Optimal,10.27156862745098
2022-06-01,EST003,11715.4,2113.8,604.8,False,0.18042917868788094,0.05162435768304966,283.3,21.0,50204.0,22.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.2971372549019606,6,Jun,2022,High,9.84392156862745
2022-07-01,EST003,13211.4,2465.2,670.0,False,0.18659642430022555,0.05071377749519355,190.3,12.0,52087.0,25.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.590470588235294,7,Jul,2022,Optimal,10.21313725490196
2022-08-01,EST003,12407.7,2176.1,513.3,False,0.1753830282808256,0.04136947218259628,208.8,15.0,45471.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.4328823529411765,8,Aug,2022,Optimal,8.915882352941177
2022-09-01,EST003,13326.3,2667.7,648.3,False,0.20018309658344777,0.0486481619054051,221.9,16.0,44706.0,24.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.613,9,Sep,2022,Optimal,8.765882352941176
2022-10-01,EST003,10379.9,1889.7,517.6,False,0.18205377701133924,0.049865605641672854,236.3,16.0,58748.0,25.0,0.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.0352745098039215,10,Oct,2022,Optimal,11.51921568627451
2022-11-01,EST003,10289.9,2017.0,615.0,False,0.1960174540082994,0.059767344677790844,234.1,15.0,52049.0,24.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,13,2.017627450980392,11,Nov,2022,Optimal,10.205686274509803
2022-12-01,EST003,10045.0,2215.4,536.8,False,0.22054753608760577,0.05343952215032354,278.6,18.0,56417.0,23.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,13,1.969607843137255,12,Dec,2022,Optimal,11.062156862745098
2023-01-01,EST003,10515.2,2292.2,606.5,False,0.2179891965916007,0.057678408399269625,233.7,16.0,57687.0,23.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.0618039215686275,1,Jan,2023,Optimal,11.311176470588235
2023-02-01,EST003,9513.1,1898.0,504.1,False,0.19951435389095037,0.05299008735322871,236.1,17.0,54072.0,24.0,4.0,Estate Sumsel 01,Sumatra,5100,2009,14,1.8653137254901961,2,Feb,2023,Optimal,10.60235294117647
2023-03-01,EST003,11102.5,2206.0,515.6,False,0.19869398784057646,0.04643999099301959,218.9,15.0,58608.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.1769607843137253,3,Mar,2023,Optimal,11.491764705882353
2023-04-01,EST003,12482.2,2848.4,631.4,False,0.22819695246030347,0.05058403166108538,211.0,14.0,49468.0,23.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.4474901960784314,4,Apr,2023,Optimal,9.699607843137255
2023-05-01,EST003,12023.8,2498.7,615.4,False,0.20781283787155475,0.05118182271827542,255.9,18.0,53504.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.357607843137255,5,May,2023,Optimal,10.490980392156862
2023-06-01,EST003,10496.0,2047.6,475.5,False,0.19508384146341462,0.04530297256097561,140.3,5.0,49748.0,24.0,2.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.0580392156862746,6,Jun,2023,Low,9.754509803921568
2023-07-01,EST003,13460.8,2404.2,647.2,False,0.1786075121835255,0.0480803518364436,193.2,15.0,51913.0,25.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.639372549019608,7,Jul,2023,Optimal,10.179019607843138
2023-08-01,EST003,9946.0,2048.0,487.1,False,0.20591192439171527,0.048974462095314704,140.1,7.0,55707.0,22.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,1.9501960784313725,8,Aug,2023,Low,10.922941176470589
2023-09-01,EST003,10195.5,2165.9,591.6,False,0.21243685939875437,0.05802559952920406,186.2,12.0,55968.0,23.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,14,1.9991176470588234,9,Sep,2023,Optimal,10.974117647058824
2023-10-01,EST003,9640.1,1836.7,385.6,False,0.19052706922127363,0.039999585066544954,247.2,15.0,59666.0,25.0,3.0,Estate Sumsel 01,Sumatra,5100,2009,14,1.8902156862745099,10,Oct,2023,Optimal,11.69921568627451
2023-11-01,EST003,10157.7,2075.9,569.1,False,0.20436713035431248,0.05602646268348149,243.6,14.0,49342.0,22.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,1.9917058823529412,11,Nov,2023,Optimal,9.674901960784315
2023-12-01,EST003,10279.3,1999.8,465.8,False,0.19454632124755578,0.0453143696555213,232.7,17.0,45064.0,24.0,1.0,Estate Sumsel 01,Sumatra,5100,2009,14,2.015549019607843,12,Dec,2023,Optimal,8.836078431372549
