date,estate_id,tbs_production_ton,cpo_production_ton,kernel_production_ton,tbs_outlier_flag,cpo_extraction_rate,kernel_extraction_rate
2023-09-01,EST004,11100.4,2013.7,506.4,False,0.18140787719361465,0.045619977658462756
2023-10-01,EST004,10365.2,2167.5,552.5,False,0.20911318643152085,0.05330336124725041
2023-11-01,EST004,10378.7,2247.2,498.9,False,0.21652037345717667,0.04806960409299815
2023-12-01,EST004,9983.0,2103.9,399.3,False,0.21074827206250626,0.03999799659421016
2024-01-01,EST004,10007.0,2301.6,558.8,False,0.22999900069951035,0.05584091136204656
2024-02-01,EST004,10037.8,1927.9,463.0,False,0.1920639980872303,0.0461256450616669
2024-03-01,EST004,10039.6,2152.1,459.1,False,0.21436112992549503,0.04572891350252998
2024-04-01,EST004,12247.1,2429.9,587.7,False,0.19840615329343272,0.047986870361146725
2024-05-01,EST004,12606.7,2754.6,647.5,False,0.21850285959053517,0.05136157757382979
2024-06-01,EST004,11094.4,2217.6,551.5,False,0.19988462647822325,0.049709763484280356
2024-07-01,EST004,13094.8,2542.8,690.6,False,0.19418395088126586,0.052738491614992215
2024-08-01,EST004,10451.9,2295.1,452.6,False,0.21958686937303265,0.04330313148805481
2024-09-01,EST004,9831.9,1893.9,455.1,False,0.1926280779910292,0.04628810301162543
2024-10-01,EST004,11027.2,1971.8,545.0,False,0.17881239117817757,0.04942324434126523
2024-11-01,EST004,10010.9,1924.6,595.5,False,0.1922504470127561,0.05948516117431999
2024-12-01,EST004,9425.5,1972.6,465.9,False,0.20928332714444856,0.04942973847541244
2025-01-01,EST004,9740.3,2151.4,539.9,False,0.220876153711898,0.055429504224715875
2025-02-01,EST004,9854.6,1987.3,494.6,False,0.20166216792157976,0.05018975909727437
2025-03-01,EST004,10893.2,2394.0,518.3,False,0.21977013182535893,0.04758014173980097
2025-04-01,EST004,11732.9,2107.6,572.2,False,0.17963163412285113,0.04876884657672017
2025-05-01,EST004,10975.4,2122.1,539.5,False,0.19335058403338376,0.049155383858447074
2025-06-01,EST004,13146.8,2572.5,697.0,False,0.19567499315422765,0.05301670368454681
2025-07-01,EST004,10662.3,2114.1,606.4,False,0.19827804507470245,0.05687328250002345
2025-08-01,EST004,10017.7,2016.2,518.9,False,0.20126376313924352,0.05179831697894726
2025-09-01,EST004,11090.9,2333.1,620.4,False,0.21036164783741626,0.055937750768648174
2025-10-01,EST004,10548.4,2039.3,476.5,False,0.19332789806984946,0.04517272761745857
2025-11-01,EST004,9449.5,1909.6,452.9,False,0.20208476638975606,0.04792846182337689
2025-12-01,EST004,10677.6,2128.3,495.2,False,0.19932381808646138,0.04637746310032217
2019-01-01,EST005,12224.3,2275.1,630.4,False,0.1861129062604812,0.05156941501762882
2019-02-01,EST005,12379.2,2454.7,596.7,False,0.1982922967558485,0.04820182241178751
2019-03-01,EST005,12784.2,2529.3,685.9,False,0.19784577838269113,0.05365216439041942
2019-04-01,EST005,12320.4,2433.6,558.7,False,0.1975260543488848,0.04534755365085549
2019-05-01,EST005,11478.5,2301.2,576.4,False,0.20047915668423574,0.05021562050790608
2019-06-01,EST005,14145.6,2845.2,755.9,False,0.20113674923651167,0.05343711118651736
2019-07-01,EST005,13029.2,2521.4,521.2,False,0.19351917232063365,0.0400024560218586
2019-08-01,EST005,10654.4,2334.3,639.3,False,0.219092581468689,0.06000337888571857
2019-09-01,EST005,13084.7,2387.4,635.7,False,0.1824573738794164,0.04858346007168678
2019-10-01,EST005,11873.6,2246.3,474.9,False,0.18918440910928447,0.03999629429995957
2019-11-01,EST005,11714.0,2694.2,595.0,False,0.2299982926412839,0.05079392180297081
2019-12-01,EST005,12149.4,2240.7,609.5,False,0.18442886068447822,0.05016708644048266
2020-01-01,EST005,11881.0,2134.9,589.2,False,0.1796902617624779,0.04959178520326572
2020-02-01,EST005,11908.4,2512.9,654.4,False,0.21101911255920192,0.05495280642235733
2020-03-01,EST005,12765.4,2170.1,686.0,False,0.1699985899384273,0.05373901327024613
2020-04-01,EST005,12920.55,2402.8,629.7,False,0.18596731563284846,0.04873631540453
2020-05-01,EST005,13075.7,3007.4,683.2,False,0.2299991587448473,0.052249592756028355
2020-06-01,EST005,13999.6,2475.5,692.7,False,0.17682648075659305,0.049479985142432646
2020-07-01,EST005,10867.9,1850.5,639.9,False,0.17027208568352672,0.058879820388483516
2020-08-01,EST005,11146.6,1978.7,474.9,False,0.1775160138517575,0.04260491988588448
2020-09-01,EST005,12251.3,2615.4,621.1,False,0.2134793858610923,0.05069666076253133
2020-10-01,EST005,11418.5,2476.3,574.6,False,0.21686736436484655,0.050321846126899335
2020-11-01,EST005,11311.9,2262.3,636.0,False,0.19999292780169559,0.05622397652030163
2020-12-01,EST005,11205.3,2355.9,513.0,False,0.2102487215871061,0.045781906776257666
2021-01-01,EST005,11461.8,2531.4,473.2,False,0.22085536303198453,0.04128496396726518
2021-02-01,EST005,10909.8,2474.5,554.0,False,0.22681442372912428,0.05078003263121231
2021-03-01,EST005,13053.8,2562.5,671.0,False,0.19630299223214698,0.05140265669766658
2021-04-01,EST005,13583.2,2309.1,780.3,False,0.16999676070439954,0.05744596265975616
2021-05-01,EST005,11675.0,2191.2,509.6,False,0.1876830835117773,0.043648822269807284
2021-06-01,EST005,11670.6,2259.4,650.9,False,0.19359758709920655,0.055772625229208436
2021-07-01,EST005,14640.5,2871.2,878.4,False,0.19611352071309038,0.059997950889655406
2021-08-01,EST005,12891.6,2542.0,620.2,False,0.19718266157808184,0.04810884607030935
2021-09-01,EST005,13563.0,2940.2,590.6,False,0.21678094816780946,0.04354493843544938
2021-10-01,EST005,12561.5,2752.4,602.5,False,0.2191139593201449,0.047964017036181986
2021-11-01,EST005,12003.5,2369.8,601.0,False,0.19742575082267674,0.050068729953763484
2021-12-01,EST005,13188.2,2854.9,696.6,False,0.21647381750352587,0.052819945102440057
2022-01-01,EST005,10586.3,2174.1,498.0,False,0.20536920359332345,0.04704193155304497
2022-02-01,EST005,11252.3,2261.3,650.1,False,0.20096335860224135,0.057774854918549993
2022-03-01,EST005,11104.8,2372.0,493.4,False,0.21360132555291406,0.044431236942583385
2022-04-01,EST005,13673.8,2749.6,564.8,False,0.20108528719156343,0.041305269932279245
2022-05-01,EST005,14384.3,3308.4,798.8,False,0.23000076472264902,0.05553276836550962
2022-06-01,EST005,14489.0,2799.1,627.5,True,0.1931879356753399,0.04330871695769204
2022-07-01,EST005,14593.7,2806.0,714.8,False,0.19227474869292913,0.04898003933204053
2022-08-01,EST005,12078.1,2392.7,724.7,False,0.1981023505352663,0.0600011591227097
2022-09-01,EST005,11227.4,2319.5,560.7,False,0.20659279975773553,0.04994032456312237
2022-10-01,EST005,11392.0,2495.1,505.8,False,0.21902212078651684,0.044399578651685395
2022-11-01,EST005,13148.2,2624.8,653.6,False,0.1996318887756499,0.04971022649488143
2022-12-01,EST005,11831.6,2113.9,588.6,False,0.17866560735657055,0.04974813212076135
2023-01-01,EST005,11518.7,2449.3,585.2,False,0.21263684269926295,0.050804344240235444
2023-02-01,EST005,12215.5,2581.4,651.2,False,0.2113216814702632,0.05330932012606934
2023-03-01,EST005,11459.5,1958.1,513.4,False,0.17087132946463632,0.044801256599328064
2023-04-01,EST005,12984.6,2596.2,758.8,False,0.19994454969733375,0.0584384578654714
2023-05-01,EST005,13495.6,2377.2,691.3,False,0.17614629953466313,0.05122410267050001
2023-06-01,EST005,12764.4,2425.6,684.6,False,0.19002851681238445,0.05363354329228166
2023-07-01,EST005,11237.0,2095.2,526.6,False,0.18645545964225324,0.04686304173711845
2023-08-01,EST005,13093.1,2777.6,738.9,False,0.21214227341118602,0.05643430509199502
2023-09-01,EST005,10044.5,2026.5,489.3,False,0.20175220269799393,0.048713226143660714
2023-10-01,EST005,12101.4,2186.9,621.9,False,0.18071462805956337,0.051390748177896774
2023-11-01,EST005,11022.3,2350.0,499.7,False,0.21320414069658783,0.045335365577057425
2023-12-01,EST005,12008.6,2143.4,540.6,False,0.17848874972936063,0.04501773728827674
2024-01-01,EST005,11348.5,2325.9,606.5,False,0.20495219632550557,0.053443186324183815
2024-02-01,EST005,11897.4,2234.2,568.5,False,0.18778892867349167,0.047783549346916136
2024-03-01,EST005,11976.3,2329.6,547.7,False,0.1945175054065112,0.04573198734166647
2024-04-01,EST005,12862.7,2669.8,601.8,False,0.20756139846222021,0.04678644452564391
2024-05-01,EST005,11487.0,2387.2,614.5,False,0.20781753286323668,0.05349525550622443
2024-06-01,EST005,11988.6,2638.1,561.7,False,0.22005071484577013,0.04685284353469129
2024-07-01,EST005,12876.4,2559.4,636.2,False,0.19876673604423598,0.04940821968873288
2024-08-01,EST005,13683.6,2799.6,685.2,False,0.20459528194334822,0.050074541787248975
2024-09-01,EST005,12899.7,2495.2,521.3,False,0.19343085498112356,0.040411792522306714
2024-10-01,EST005,11975.6,2427.8,510.7,False,0.20272888206018905,0.04264504492468018
2024-11-01,EST005,11692.75,2280.1,570.4,False,0.19500117594235744,0.04878236514079237
2024-12-01,EST005,11409.9,2265.2,528.4,False,0.198529347321186,0.04631066004084172
2025-01-01,EST005,11025.7,1906.8,609.5,False,0.17294140054599708,0.05527993687475625
2025-02-01,EST005,10944.6,2243.3,600.1,False,0.2049686603439139,0.054830692761727244
2025-03-01,EST005,11756.6,2415.6,630.1,False,0.20546756715376893,0.05359542724937482
2025-04-01,EST005,11774.8,2234.8,695.9,False,0.18979515575636108,0.05910079152087509
2025-05-01,EST005,10938.0,1976.9,542.4,False,0.18073688059974402,0.04958859023587493
2025-06-01,EST005,13354.1,2966.5,711.0,False,0.22214151459102446,0.05324207546745943
2025-07-01,EST005,12998.4,2695.5,611.9,False,0.20737167651403252,0.047075024618414577
2025-08-01,EST005,11597.8,2279.7,695.9,False,0.1965631412854162,0.060002759143975584
2025-09-01,EST005,14292.4,2614.7,856.4,False,0.1829433824969914,0.05991995745990876
2025-10-01,EST005,13589.2,2550.3,680.3,False,0.18767109174933036,0.050061813793306445
2025-11-01,EST005,12914.1,2835.1,670.7,False,0.2195352366792885,0.05193548137307284
2025-12-01,EST005,11197.3,2262.6,636.0,False,0.20206656961946184,0.05679940699990176
2019-01-01,EST006,7999.1,1533.8,394.1,False,0.19174657148929253,0.049268042654798665
2019-02-01,EST006,7065.7,1467.2,330.1,False,0.20765104660543188,0.046718654910341516
2019-03-01,EST006,8203.9,1540.6,446.0,False,0.18778873462621437,0.05436438766927925
2019-04-01,EST006,7724.3,1718.8,389.2,False,0.22251854536980697,0.05038644278445943
2019-05-01,EST006,9751.8,2148.2,496.5,False,0.22028753665989867,0.05091367747492771
2019-06-01,EST006,10158.6,1960.6,465.6,False,0.19299903530013976,0.04583308723643022
2019-07-01,EST006,8251.1,1572.4,341.7,False,0.19056853025657186,0.04141266013016446
2019-08-01,EST006,9189.9,1562.3,470.3,False,0.17000184985690814,0.05117574728778333
2019-09-01,EST006,8612.7,1531.1,469.6,False,0.17777235942271294,0.05452413296643329
2019-10-01,EST006,7818.3,1406.6,382.1,False,0.17991123389995267,0.04887251704334702
2019-11-01,EST006,8643.2,1746.2,494.2,False,0.20203165494261383,0.057177897075157344
2019-12-01,EST006,6874.6,1341.3,319.5,False,0.1951095336455939,0.04647543129782096
2020-01-01,EST006,7134.1,1282.9,319.1,False,0.1798264672488471,0.044728837554842235
2020-02-01,EST006,7229.7,1415.4,359.1,False,0.19577575833022118,0.049670110792978964
2020-03-01,EST006,7956.7,1651.7,394.5,False,0.20758605954729978,0.049580856385184814
2020-04-01,EST006,8926.6,1856.0,480.7,False,0.2079179082741469,0.053850290144063805
2020-05-01,EST006,8891.2,1524.9,410.1,False,0.1715066582688501,0.04612425769299982
2020-06-01,EST006,7302.1,1446.4,415.1,False,0.19808000438230097,0.05684666054970488
2020-07-01,EST006,8497.0,1523.1,508.4,False,0.17925150052959868,0.05983288219371543
2020-08-01,EST006,9509.4,2030.5,473.6,False,0.21352556417860225,0.04980335247229058
2020-09-01,EST006,8223.7,1741.5,462.6,False,0.21176599340929264,0.05625205199606016
2020-10-01,EST006,7971.6,1486.9,356.5,False,0.18652466255205982,0.04472126047468513
2020-11-01,EST006,7471.4,1408.4,413.7,False,0.1885055009770592,0.05537114864683995
2020-12-01,EST006,7258.7,1401.5,400.9,False,0.19307865044704975,0.05523027539366553
2021-01-01,EST006,7826.9,1330.6,425.1,False,0.17000344964162056,0.054312690848228554
2021-02-01,EST006,7538.2,1545.6,376.3,False,0.20503568491151733,0.04991907882518373
2021-03-01,EST006,9106.8,1784.1,364.3,False,0.19590855185136383,0.04000307462555454
2021-04-01,EST006,9740.6,2089.9,455.8,False,0.21455557152536806,0.04679383200213539
2021-05-01,EST006,9441.8,1732.8,442.5,False,0.1835243279883073,0.046866063674299394
2021-06-01,EST006,9591.2,1829.2,432.6,False,0.1907164901159396,0.04510384519142547
2021-07-01,EST006,9313.2,1652.2,471.4,False,0.17740411459004424,0.05061632951080187
2021-08-01,EST006,7307.7,1351.5,350.1,False,0.18494191058746254,0.04790837062276777
2021-09-01,EST006,8431.0,1536.7,386.8,False,0.18226782113628276,0.04587830625074131
2021-10-01,EST006,7756.1,1667.1,346.7,False,0.2149404984463841,0.04470030040871056
2021-11-01,EST006,8459.5,1603.3,392.7,False,0.18952656776405225,0.04642118328506413
2021-12-01,EST006,7669.6,1548.2,426.5,False,0.20186189631793053,0.05560915823511004
2022-01-01,EST006,7734.3,1502.7,361.2,False,0.19429036887630427,0.04670105891935922
2022-02-01,EST006,7833.9,1417.6,371.5,False,0.1809571222507308,0.04742210137990018
2022-03-01,EST006,7871.5,1554.4,375.6,False,0.19747189226958015,0.04771644540430668
2022-04-01,EST006,9529.9,1991.6,492.6,False,0.20898435450529387,0.05168994428063254
2022-05-01,EST006,9705.05,1772.6,509.5,False,0.18264717853076493,0.05249844153301632
2022-06-01,EST006,9880.2,2096.0,395.2,False,0.21214145462642456,0.0399991902997915
2022-07-01,EST006,9963.2,1865.7,549.1,False,0.18725911353781916,0.05511281515978802
2022-08-01,EST006,9501.4,1831.4,543.3,False,0.19275054202538575,0.05718104700359947
2022-09-01,EST006,8157.9,1696.5,365.1,False,0.20795793034972238,0.04475416467473247
2022-10-01,EST006,8246.2,1567.2,372.2,False,0.1900511750867066,0.045135941403313035
2022-11-01,EST006,7354.6,1475.1,351.2,False,0.20056835177983845,0.04775242705245696
2022-12-01,EST006,7626.1,1489.2,352.5,False,0.19527674696109412,0.04622283998374005
2023-01-01,EST006,8138.6,1643.5,416.0,False,0.20193890841176615,0.05111444228737129
2023-02-01,EST006,8566.4,1456.3,344.9,False,0.17000140082181547,0.040261953679491966
2023-03-01,EST006,9502.9,1639.8,422.0,False,0.17255785076134653,0.04440749665891465
2023-04-01,EST006,10681.2,2234.9,616.3,False,0.20923678987379696,0.0576995094184174
2023-05-01,EST006,12025.7,2592.2,545.5,False,0.21555501966621482,0.04536118479589545
2023-06-01,EST006,10724.7,1998.5,602.9,False,0.18634553880295018,0.05621602469066733
2023-07-01,EST006,10814.8,2123.4,560.0,False,0.19634204978362987,0.051780892850538156
2023-08-01,EST006,10703.5,2188.0,438.3,False,0.20441911524267764,0.040949222217031817
2023-09-01,EST006,10852.4,2283.3,577.1,False,0.2103958571375917,0.05317717739854779
2023-10-01,EST006,9666.3,1643.3,477.6,False,0.17000300011379743,0.049408770677508464
2023-11-01,EST006,6606.8,1233.6,315.3,False,0.18671671611067384,0.04772355754677
2023-12-01,EST006,8988.0,1752.8,460.4,False,0.19501557632398753,0.051223854027592344
2024-01-01,EST006,8924.0,1878.9,467.4,False,0.21054459883460333,0.05237561631555356
2024-02-01,EST006,8805.6,2025.3,471.4,False,0.2300013627691469,0.05353411465431089
2024-03-01,EST006,9973.0,1960.5,557.4,False,0.19658076807379926,0.05589090544470069
2024-04-01,EST006,10979.0,1964.1,571.4,False,0.17889607432370888,0.0520448128244831
2024-05-01,EST006,11229.6,2313.7,484.2,False,0.20603583386763552,0.0431181876469331
2024-06-01,EST006,10216.9,2245.8,486.6,False,0.21981227182413454,0.04762697099903102
2024-07-01,EST006,11052.1,2228.3,663.1,False,0.20161779209381023,0.059997647505903855
2024-08-01,EST006,10712.75,1735.3,499.2,True,0.1619845511189937,0.04659867914401064
2024-09-01,EST006,10373.4,2223.7,622.4,False,0.21436558891009697,0.05999961439836505
2024-10-01,EST006,8745.9,1836.2,498.3,False,0.20994980505150987,0.056975268411484245
2024-11-01,EST006,9256.5,1708.8,474.0,False,0.18460541241289904,0.05120725976340949
2024-12-01,EST006,7869.9,1619.0,405.4,False,0.2057205301210943,0.05151272570172429
2025-01-01,EST006,9262.9,1991.1,461.5,False,0.214954279977113,0.049822409828455455
2025-02-01,EST006,9624.8,2095.6,397.6,False,0.21772919956778322,0.04130994929764775
2025-03-01,EST006,10119.7,2013.9,506.9,False,0.19900787572754133,0.050090417700129446
2025-04-01,EST006,9586.6,1865.8,537.4,False,0.19462583189034693,0.05605741347297269
2025-05-01,EST006,10179.75,2222.4,478.3,False,0.21831577396301483,0.046985436773987574
2025-06-01,EST006,10772.9,1959.0,560.8,False,0.18184518560461901,0.05205654930427275
2025-07-01,EST006,9522.8,1967.2,516.7,False,0.20657789725710926,0.05425925148065696
2025-08-01,EST006,9037.5,1621.8,410.8,False,0.17945228215767633,0.04545504840940526
2025-09-01,EST006,10594.7,2288.3,505.8,False,0.21598535116614911,0.047740851557854395
2025-10-01,EST006,8615.0,1689.7,386.9,False,0.19613464886825305,0.044910040626813696
2025-11-01,EST006,9384.1,2055.4,430.6,False,0.2190300614869833,0.04588612653317846
2025-12-01,EST006,8494.1,1761.4,370.0,False,0.20736746682991725,0.04355964728458577
2019-01-01,EST007,8207.5,1490.9,373.4,False,0.18165092902832777,0.0454949741090466
2019-02-01,EST007,9409.5,2083.0,537.3,False,0.22137201764174505,0.05710186513629842
2019-03-01,EST007,10701.7,2389.4,486.1,False,0.22327293794443873,0.04542268985301401
2019-04-01,EST007,9570.6,2040.8,484.6,False,0.2132363697155873,0.05063423400831714
2019-05-01,EST007,9019.1,1700.8,428.3,False,0.1885775742590724,0.0474881085695912
2019-06-01,EST007,11027.5,2154.9,616.4,False,0.19541147132169576,0.05589662208116073
2019-07-01,EST007,9898.6,2001.3,559.8,False,0.20218010627765542,0.056553452003313597
2019-08-01,EST007,10456.9,1981.0,568.0,False,0.18944429037286387,0.05431820137899378
2019-09-01,EST007,9881.5,2227.1,509.2,False,0.22538076203005616,0.05153063806102312
2019-10-01,EST007,8959.0,1811.2,437.6,False,0.20216542024779552,0.04884473713584105
2019-11-01,EST007,8887.2,1510.8,391.4,False,0.16999729948690248,0.04404086776487532
2019-12-01,EST007,7894.1,1619.0,471.4,False,0.20508987725009817,0.05971548371568639
2020-01-01,EST007,8959.8,1745.2,414.0,False,0.1947811335074444,0.04620638853545839
2020-02-01,EST007,10520.1,2092.2,560.9,False,0.19887643653577436,0.05331698367886237
2020-03-01,EST007,8775.0,1706.5,485.2,False,0.19447293447293448,0.05529344729344729
2020-04-01,EST007,11166.8,2368.5,527.3,False,0.2121019450514024,0.04722033169753197
2020-05-01,EST007,11420.7,2476.0,630.3,False,0.21679932053201642,0.0551892616039297
2020-06-01,EST007,12193.75,2073.0,546.2,True,0.17000512557662736,0.04479343926191697
2020-07-01,EST007,12966.8,2527.4,760.4,False,0.19491316284665455,0.05864207051855508
2020-08-01,EST007,11587.1,2310.2,552.2,False,0.19937689326923905,0.04765644552994278
2020-09-01,EST007,10166.2,2036.2,442.9,False,0.20029116090574647,0.043565934174027654
2020-10-01,EST007,10520.4,1977.5,499.4,False,0.18796813809360863,0.04746967795901297
2020-11-01,EST007,9958.0,2078.1,508.3,False,0.20868648322956415,0.051044386422976505
2020-12-01,EST007,9172.1,1783.6,433.5,False,0.19445928413340455,0.047262895084004754
2021-01-01,EST007,8386.2,1871.0,402.8,False,0.22310462426367125,0.0480312894994157
2021-02-01,EST007,10002.6,2188.9,404.6,False,0.2188331033931178,0.04044948313438506
2021-03-01,EST007,11446.4,2171.6,599.2,False,0.1897190383002516,0.05234833659491194
2021-04-01,EST007,11432.0,2427.1,684.3,False,0.21230755773268017,0.05985829251224632
2021-05-01,EST007,11229.3,2085.7,587.5,False,0.185737312210022,0.0523184882405849
2021-06-01,EST007,11146.7,2345.7,591.3,False,0.21043896399831338,0.05304709017018489
2021-07-01,EST007,11514.6,2213.7,608.7,False,0.19225157625970504,0.0528633213485488
2021-08-01,EST007,12410.2,2291.6,645.1,False,0.18465455834716601,0.05198143462635574
2021-09-01,EST007,11411.2,2330.2,623.7,False,0.2042028883903533,0.05465682837913629
2021-10-01,EST007,10494.4,1784.0,545.5,False,0.16999542613203233,0.051980103674340604
2021-11-01,EST007,9289.5,1613.9,450.0,False,0.17373378545669843,0.04844178911674471
2021-12-01,EST007,8702.1,1717.3,400.5,False,0.19734317003941576,0.04602337366842486
2022-01-01,EST007,9862.2,1984.6,480.8,False,0.20123299061061425,0.04875179980126138
2022-02-01,EST007,9402.4,1828.4,484.9,False,0.19446098868374034,0.05157193907938399
2022-03-01,EST007,10213.8,1800.8,494.5,False,0.17631048189704127,0.04841488965908869
2022-04-01,EST007,11306.5,2122.6,583.1,False,0.187732720116747,0.05157210454163534
2022-05-01,EST007,8909.1,1834.1,465.0,False,0.20586815727739052,0.05219382429201603
2022-06-01,EST007,12677.3,2646.1,686.7,False,0.20872741041073414,0.05416768554818456
2022-07-01,EST007,12744.3,2545.8,719.0,False,0.19975989265789415,0.056417378749715565
2022-08-01,EST007,11556.1,2511.7,582.3,False,0.21734841339206132,0.05038897205804726
2022-09-01,EST007,11188.45,2331.4,492.0,False,0.20837560162488994,0.04397391953308993
2022-10-01,EST007,10820.8,2042.8,522.4,False,0.18878456306372912,0.048277391690078365
2022-11-01,EST007,9347.6,1830.2,469.4,False,0.19579357268175787,0.05021609824981813
2022-12-01,EST007,9013.1,1613.0,367.9,False,0.17896173347682817,0.040818364380734704
2023-01-01,EST007,9125.8,1810.4,519.7,False,0.19838260755221462,0.056948431918297585
2023-02-01,EST007,9858.7,2136.2,500.0,False,0.2166817125990242,0.050716625924310504
2023-03-01,EST007,11567.5,2432.4,600.4,False,0.21027879835746704,0.05190404149556948
2023-04-01,EST007,9820.6,2170.6,558.1,False,0.22102519194346576,0.05682952161782376
2023-05-01,EST007,11658.2,2278.7,546.2,False,0.19545899023863028,0.046851143401211166
2023-06-01,EST007,13766.4,3031.2,727.8,False,0.22018828451882844,0.05286785216178522
2023-07-01,EST007,12034.0,2371.9,595.1,False,0.19709988366295497,0.04945155393053017
2023-08-01,EST007,11524.0,2559.2,565.6,False,0.222075668170774,0.049080180492884415
2023-09-01,EST007,11169.8,2230.3,515.4,False,0.19967233074898388,0.046142276495550506
2023-10-01,EST007,9062.4,1908.6,528.6,False,0.2106064618644068,0.05832891949152543
2023-11-01,EST007,8456.6,1878.4,407.0,False,0.22212236596268004,0.048128089303029586
2023-12-01,EST007,8869.6,1748.2,474.5,False,0.19710020745016685,0.05349733922612068
2024-01-01,EST007,9714.0,1974.6,394.6,False,0.20327362569487337,0.04062178299361746
2024-02-01,EST007,10001.1,2193.6,559.1,False,0.21933587305396404,0.05590385057643659
2024-03-01,EST007,10743.4,2127.2,593.7,False,0.1980006329467394,0.05526183517322263
2024-04-01,EST007,11164.1,2011.6,563.6,False,0.18018469916965987,0.05048324540267465
2024-05-01,EST007,10012.0,2302.8,489.2,False,0.23000399520575313,0.04886136636036756
2024-06-01,EST007,11298.9,2180.2,587.5,False,0.19295683650620857,0.05199621202063918
2024-07-01,EST007,11692.8,2366.4,701.6,False,0.2023809523809524,0.060002736726874666
2024-08-01,EST007,11872.0,2580.3,488.9,False,0.21734332884097038,0.041180929919137466
2024-09-01,EST007,11921.3,2275.4,642.7,False,0.19086844555543442,0.05391190558076721
2024-10-01,EST007,11649.9,2153.9,529.4,False,0.18488570717345215,0.04544245014978669
2024-11-01,EST007,9330.4,1901.6,465.6,False,0.20380691074337648,0.04990139758209723
2024-12-01,EST007,10170.0,1760.5,495.9,False,0.17310717797443462,0.048761061946902655
2025-01-01,EST007,9566.4,1872.0,457.8,False,0.19568489713998996,0.047854992473657806
2025-02-01,EST007,9362.6,1906.9,467.6,False,0.20367205690726936,0.049943391792878045
2025-03-01,EST007,11110.6,2177.1,492.5,False,0.195948013608626,0.044327039043796014
2025-04-01,EST007,9794.3,1732.1,540.1,False,0.17684775839008404,0.055144318634307715
2025-05-01,EST007,10712.7,2398.7,439.5,False,0.22391180561389748,0.04102607185863508
2025-06-01,EST007,12584.7,2536.5,663.2,False,0.20155426827814726,0.05269891217112843
2025-07-01,EST007,11966.9,2650.3,578.8,False,0.22146921926313418,0.04836674493812098
2025-08-01,EST007,11695.2,2293.4,516.3,False,0.19609754429167522,0.04414631643751282
2025-09-01,EST007,11130.1,2079.1,567.8,False,0.18679975921150752,0.05101481568000287
2025-10-01,EST007,10091.7,2059.1,426.0,False,0.20403896271193156,0.04221290763696899
2025-11-01,EST007,9901.6,1948.3,497.0,False,0.19676617920336106,0.050193908055263796
2025-12-01,EST007,9021.2,1644.9,386.9,False,0.18233716135325675,0.04288786414224271
2019-01-01,EST008,6389.4,1418.7,334.2,False,0.2220396281340971,0.052305380786928354
2019-02-01,EST008,5623.7,1072.2,255.2,False,0.19065739637605136,0.045379376567028826
2019-03-01,EST008,7077.2,1220.1,337.9,False,0.17239868874696207,0.047744870852879664
2019-04-01,EST008,6705.8,1474.8,345.1,False,0.21992901667213455,0.0514629127024367
2019-05-01,EST008,7676.0,1477.1,354.1,False,0.19243095362167795,0.04613079729025534
2019-06-01,EST008,7040.4,1343.9,350.0,False,0.19088404067950687,0.04971308448383615
2019-07-01,EST008,7740.8,1343.2,328.4,False,0.17352211657709798,0.042424555601488216
2019-08-01,EST008,7262.7,1642.2,386.0,False,0.2261142550291214,0.053148278188552465
2019-09-01,EST008,7084.8,1279.9,416.8,False,0.18065435862691961,0.05883017163504969
2019-10-01,EST008,6911.6,1388.4,414.7,False,0.20087968053706812,0.060000578737195435
2019-11-01,EST008,6150.7,1314.3,310.3,False,0.2136829954314143,0.05044954232851546
2019-12-01,EST008,6678.95,1121.9,293.3,True,0.16797550513179468,0.0439140882923214
2020-01-01,EST008,7207.2,1435.0,296.2,False,0.19910644910644912,0.041097791097791096
2020-02-01,EST008,7820.4,1364.5,449.8,False,0.17447956626259528,0.057516239578538186
2020-03-01,EST008,7734.5,1453.0,416.7,False,0.18785959014803802,0.053875492921326526
2020-04-01,EST008,8455.4,1714.9,402.3,False,0.2028171346122005,0.047579061901270196
2020-05-01,EST008,8595.2,1617.6,482.9,False,0.18819806403574085,0.05618252047654504
2020-06-01,EST008,7893.6,1602.8,384.6,False,0.20305057261579,0.048723016114320464
2020-07-01,EST008,8923.3,1875.9,425.7,False,0.21022491679087335,0.04770656595654074
2020-08-01,EST008,7667.2,1644.1,401.6,False,0.21443290901502504,0.05237896494156929
2020-09-01,EST008,8334.9,1513.7,372.4,False,0.1816098573468188,0.04467960023515579
2020-10-01,EST008,7230.6,1663.0,398.5,False,0.22999474455785135,0.055112992006195884
2020-11-01,EST008,7355.8,1555.8,329.0,False,0.21150656624704314,0.044726610293917723
2020-12-01,EST008,6392.5,1278.3,286.1,False,0.19996871333594055,0.044755572937035595
2021-01-01,EST008,7518.8,1626.6,341.7,False,0.2163377134649146,0.04544608182156727
2021-02-01,EST008,7900.4,1817.1,425.0,False,0.2300010126069566,0.0537947445698952
2021-03-01,EST008,7708.2,1375.3,361.6,False,0.17842038348771438,0.04691108170519707
2021-04-01,EST008,9010.9,1771.7,389.8,False,0.19661743000144272,0.04325871999467312
2021-05-01,EST008,7374.4,1253.6,346.4,False,0.16999349099587763,0.04697331308309829
