date,estate_id,actual,forecast,model,error,absolute_error
2025-01-01,EST007,9566.4,9303.947429959206,Holt-Winters,262.45257004079394,262.45257004079394
2025-02-01,EST007,9362.6,10051.345961798306,Holt-Winters,-688.7459617983059,688.7459617983059
2025-03-01,EST007,11110.6,10643.5628467683,Holt-Winters,467.03715323170036,467.03715323170036
2025-04-01,EST007,9794.3,11072.355830852517,Holt-Winters,-1278.0558308525178,1278.0558308525178
2025-05-01,EST007,10712.7,10740.202487754541,Holt-Winters,-27.502487754540198,27.502487754540198
2025-06-01,EST007,12584.7,12310.992044301656,Holt-Winters,273.70795569834445,273.70795569834445
2025-07-01,EST007,11966.9,12284.805455284662,Holt-Winters,-317.9054552846628,317.9054552846628
2025-08-01,EST007,11695.2,11884.2292865932,Holt-Winters,-189.02928659319878,189.02928659319878
2025-09-01,EST007,11130.1,11265.7111759961,Holt-Winters,-135.61117599610043,135.61117599610043
2025-10-01,EST007,10091.7,10603.920560426373,Holt-Winters,-512.2205604263727,512.2205604263727
2025-11-01,EST007,9901.6,9370.784792475428,Holt-Winters,530.8152075245725,530.8152075245725
2025-12-01,EST007,9021.2,9279.741662910963,Holt-Winters,-258.54166291096226,258.54166291096226
2025-01-01,EST008,8916.4,8433.843820731401,Holt-Winters,482.5561792685985,482.5561792685985
2025-02-01,EST008,8942.5,8792.593878501915,Holt-Winters,149.90612149808476,149.90612149808476
2025-03-01,EST008,9568.8,8829.937306651893,Holt-Winters,738.8626933481064,738.8626933481064
2025-04-01,EST008,8929.1,9937.869310289185,Holt-Winters,-1008.7693102891844,1008.7693102891844
2025-05-01,EST008,10269.0,9745.676198950596,Holt-Winters,523.3238010494042,523.3238010494042
2025-06-01,EST008,10631.55,9720.157791663338,Holt-Winters,911.3922083366615,911.3922083366615
2025-07-01,EST008,10994.1,10138.436798613198,Holt-Winters,855.663201386802,855.663201386802
2025-08-01,EST008,10501.3,10127.12548834069,Holt-Winters,374.17451165931016,374.17451165931016
2025-09-01,EST008,7989.1,10359.066240218894,Holt-Winters,-2369.9662402188933,2369.9662402188933
2025-10-01,EST008,9819.6,9237.559448923588,Holt-Winters,582.0405510764122,582.0405510764122
2025-11-01,EST008,8748.2,8981.19856459372,Holt-Winters,-232.9985645937195,232.9985645937195
2025-12-01,EST008,8931.6,8329.42835122261,Holt-Winters,602.1716487773901,602.1716487773901
2025-01-01,EST009,8171.3,7333.872005619697,Holt-Winters,837.4279943803031,837.4279943803031
2025-02-01,EST009,6801.4,7497.159103188549,Holt-Winters,-695.7591031885495,695.7591031885495
2025-03-01,EST009,8301.5,8181.085057225571,Holt-Winters,120.41494277442871,120.41494277442871
2025-04-01,EST009,7271.3,7812.22200044228,Holt-Winters,-540.9220004422796,540.9220004422796
2025-05-01,EST009,7680.6,7355.2666301732625,Holt-Winters,325.3333698267379,325.3333698267379
2025-06-01,EST009,8059.3,8216.152950717045,Holt-Winters,-156.85295071704513,156.85295071704513
2025-07-01,EST009,7311.7,8123.201400275421,Holt-Winters,-811.5014002754215,811.5014002754215
2025-08-01,EST009,7069.7,8562.909536359704,Holt-Winters,-1493.2095363597045,1493.2095363597045
2025-09-01,EST009,7594.3,7055.148549536056,Holt-Winters,539.1514504639445,539.1514504639445
2025-10-01,EST009,7295.2,7750.670802715219,Holt-Winters,-455.4708027152192,455.4708027152192
2025-11-01,EST009,7669.9,7848.21980455959,Holt-Winters,-178.31980455959,178.31980455959
2025-12-01,EST009,6348.8,7306.842156412501,Holt-Winters,-958.0421564125008,958.0421564125008
2025-01-01,EST010,8536.4,10466.354471553499,Holt-Winters,-1929.9544715534994,1929.9544715534994
2025-02-01,EST010,9164.3,9979.859229734251,Holt-Winters,-815.5592297342519,815.5592297342519
2025-03-01,EST010,9281.6,10966.778422182262,Holt-Winters,-1685.1784221822618,1685.1784221822618
2025-04-01,EST010,9607.2,10965.61437410224,Holt-Winters,-1358.41437410224,1358.41437410224
2025-05-01,EST010,9465.6,10706.938680669147,Holt-Winters,-1241.338680669147,1241.338680669147
2025-06-01,EST010,8945.7,11123.844580239887,Holt-Winters,-2178.1445802398866,2178.1445802398866
2025-07-01,EST010,9752.8,11095.384531503745,Holt-Winters,-1342.584531503746,1342.584531503746
2025-08-01,EST010,9326.8,10232.392555895449,Holt-Winters,-905.5925558954496,905.5925558954496
2025-09-01,EST010,9624.3,10810.84107434808,Holt-Winters,-1186.5410743480807,1186.5410743480807
2025-10-01,EST010,8785.7,10543.189369239804,Holt-Winters,-1757.4893692398036,1757.4893692398036
2025-11-01,EST010,8879.5,10515.948154486607,Holt-Winters,-1636.4481544866067,1636.4481544866067
2025-12-01,EST010,8554.7,10083.71701023597,Holt-Winters,-1529.0170102359698,1529.0170102359698
2025-01-01,EST001,8385.6,-51037.97607663032,SARIMA,59423.57607663032,59423.57607663032
2025-02-01,EST001,9219.1,-85734.73926628358,SARIMA,94953.83926628358,94953.83926628358
2025-03-01,EST001,8661.8,-106667.65119603288,SARIMA,115329.45119603288,115329.45119603288
2025-04-01,EST001,10508.3,-119624.65994719393,SARIMA,130132.95994719393,130132.95994719393
2025-05-01,EST001,10733.9,-126722.31861332663,SARIMA,137456.21861332664,137456.21861332664
2025-06-01,EST001,7719.9,-131035.6706266471,SARIMA,138755.5706266471,138755.5706266471
2025-07-01,EST001,9791.0,-133104.55025514905,SARIMA,142895.55025514905,142895.55025514905
2025-08-01,EST001,10124.1,-136680.62087466774,SARIMA,146804.72087466775,146804.72087466775
2025-09-01,EST001,10449.1,-136943.8293771318,SARIMA,147392.9293771318,147392.9293771318
2025-10-01,EST001,9599.1,-137634.52803557593,SARIMA,147233.62803557594,147233.62803557594
2025-11-01,EST001,8497.5,-138996.83042195032,SARIMA,147494.33042195032,147494.33042195032
2025-12-01,EST001,8566.4,-139382.89298459006,SARIMA,147949.29298459005,147949.29298459005
2025-01-01,EST002,8203.5,8490.674997358345,SARIMA,-287.1749973583446,287.1749973583446
2025-02-01,EST002,8135.0,8499.058910450483,SARIMA,-364.0589104504834,364.0589104504834
2025-03-01,EST002,9223.9,9178.294091999212,SARIMA,45.60590800078717,45.60590800078717
2025-04-01,EST002,9101.6,9030.808399500085,SARIMA,70.79160049991515,70.79160049991515
2025-05-01,EST002,8088.5,9000.58360338828,SARIMA,-912.0836033882806,912.0836033882806
2025-06-01,EST002,9041.1,8905.784271127226,SARIMA,135.31572887277434,135.31572887277434
2025-07-01,EST002,9993.7,10702.204457720896,SARIMA,-708.5044577208955,708.5044577208955
2025-08-01,EST002,7658.6,9426.432366298142,SARIMA,-1767.832366298142,1767.832366298142
2025-09-01,EST002,8984.6,9042.586652165131,SARIMA,-57.98665216513109,57.98665216513109
2025-10-01,EST002,7226.5,9092.629522440488,SARIMA,-1866.1295224404876,1866.1295224404876
2025-11-01,EST002,7602.1,8539.710222462176,SARIMA,-937.6102224621754,937.6102224621754
2025-12-01,EST002,7350.8,8026.196272907626,SARIMA,-675.3962729076256,675.3962729076256
2025-01-01,EST003,10105.6,10782.38641321498,SARIMA,-676.7864132149789,676.7864132149789
2025-02-01,EST003,10093.2,10207.953112885116,SARIMA,-114.75311288511512,114.75311288511512
2025-03-01,EST003,9797.6,11383.546506036502,SARIMA,-1585.946506036502,1585.946506036502
2025-04-01,EST003,11862.5,12681.796245324227,SARIMA,-819.2962453242271,819.2962453242271
2025-05-01,EST003,10953.5,12293.643944639885,SARIMA,-1340.1439446398854,1340.1439446398854
2025-06-01,EST003,11070.1,11072.710863876104,SARIMA,-2.6108638761033944,2.6108638761033944
2025-07-01,EST003,10757.0,12978.523449913837,SARIMA,-2221.523449913837,2221.523449913837
2025-08-01,EST003,10478.0,11202.562771406214,SARIMA,-724.5627714062139,724.5627714062139
2025-09-01,EST003,10788.8,11033.805576857012,SARIMA,-245.00557685701278,245.00557685701278
2025-10-01,EST003,10036.1,10413.759238767212,SARIMA,-377.6592387672117,377.6592387672117
2025-11-01,EST003,9892.1,10730.544823948016,SARIMA,-838.4448239480153,838.4448239480153
2025-12-01,EST003,10478.7,10644.652703801257,SARIMA,-165.95270380125658,165.95270380125658
2025-01-01,EST004,9740.3,9033.856252902237,SARIMA,706.4437470977628,706.4437470977628
2025-02-01,EST004,9854.6,9959.939634854522,SARIMA,-105.33963485452114,105.33963485452114
2025-03-01,EST004,10893.2,10708.021821778195,SARIMA,185.17817822180587,185.17817822180587
2025-04-01,EST004,11732.9,11675.358706187937,SARIMA,57.54129381206258,57.54129381206258
2025-05-01,EST004,10975.4,11531.194665051746,SARIMA,-555.794665051746,555.794665051746
2025-06-01,EST004,13146.8,11942.071283557032,SARIMA,1204.7287164429672,1204.7287164429672
2025-07-01,EST004,10662.3,11717.925575643183,SARIMA,-1055.6255756431838,1055.6255756431838
2025-08-01,EST004,10017.7,10412.92573648172,SARIMA,-395.22573648171965,395.22573648171965
2025-09-01,EST004,11090.9,10736.848317550066,SARIMA,354.05168244993365,354.05168244993365
2025-10-01,EST004,10548.4,10451.015519632465,SARIMA,97.3844803675347,97.3844803675347
2025-11-01,EST004,9449.5,10224.806907051208,SARIMA,-775.3069070512083,775.3069070512083
2025-12-01,EST004,10677.6,9784.9500688841,SARIMA,892.6499311159005,892.6499311159005
2025-01-01,EST005,11025.7,11301.645199789422,SARIMA,-275.94519978942117,275.94519978942117
2025-02-01,EST005,10944.6,11930.171509281801,SARIMA,-985.5715092818009,985.5715092818009
2025-03-01,EST005,11756.6,11550.886404094505,SARIMA,205.71359590549582,205.71359590549582
2025-04-01,EST005,11774.8,12787.803832442347,SARIMA,-1013.0038324423476,1013.0038324423476
2025-05-01,EST005,10938.0,12447.521532497014,SARIMA,-1509.521532497014,1509.521532497014
2025-06-01,EST005,13354.1,12272.563022675175,SARIMA,1081.5369773248258,1081.5369773248258
2025-07-01,EST005,12998.4,11834.905435945398,SARIMA,1163.4945640546011,1163.4945640546011
2025-08-01,EST005,11597.8,13217.73994353082,SARIMA,-1619.9399435308205,1619.9399435308205
2025-09-01,EST005,14292.4,11190.976496749256,SARIMA,3101.423503250744,3101.423503250744
2025-10-01,EST005,13589.2,11902.84414582241,SARIMA,1686.355854177591,1686.355854177591
2025-11-01,EST005,12914.1,11183.013521678145,SARIMA,1731.0864783218549,1731.0864783218549
2025-12-01,EST005,11197.3,11596.67084868952,SARIMA,-399.37084868952115,399.37084868952115
2025-01-01,EST006,9262.9,9160.245158797281,SARIMA,102.65484120271867,102.65484120271867
2025-02-01,EST006,9624.8,9505.064792285977,SARIMA,119.73520771402218,119.73520771402218
2025-03-01,EST006,10119.7,10480.99560546865,SARIMA,-361.2956054686492,361.2956054686492
2025-04-01,EST006,9586.6,11629.95880653528,SARIMA,-2043.3588065352797,2043.3588065352797
2025-05-01,EST006,10179.75,12788.196722395154,SARIMA,-2608.446722395154,2608.446722395154
2025-06-01,EST006,10772.9,11536.286550874629,SARIMA,-763.3865508746294,763.3865508746294
2025-07-01,EST006,9522.8,11753.257279534506,SARIMA,-2230.4572795345066,2230.4572795345066
2025-08-01,EST006,9037.5,11603.126425058032,SARIMA,-2565.6264250580316,2565.6264250580316
2025-09-01,EST006,10594.7,11668.890425504656,SARIMA,-1074.1904255046557,1074.1904255046557
2025-10-01,EST006,8615.0,10407.631735893054,SARIMA,-1792.6317358930537,1792.6317358930537
2025-11-01,EST006,9384.1,7956.024889002171,SARIMA,1428.0751109978291,1428.0751109978291
2025-12-01,EST006,8494.1,9695.668679852699,SARIMA,-1201.5686798526986,1201.5686798526986
2025-01-01,EST007,9566.4,10111.595592182874,SARIMA,-545.195592182874,545.195592182874
2025-02-01,EST007,9362.6,10687.863825536722,SARIMA,-1325.263825536722,1325.263825536722
2025-03-01,EST007,11110.6,12078.88894433554,SARIMA,-968.2889443355398,968.2889443355398
2025-04-01,EST007,9794.3,11044.10235841205,SARIMA,-1249.802358412051,1249.802358412051
2025-05-01,EST007,10712.7,11899.498815706418,SARIMA,-1186.7988157064174,1186.7988157064174
2025-06-01,EST007,12584.7,13737.877878918061,SARIMA,-1153.1778789180607,1153.1778789180607
2025-07-01,EST007,11966.9,12704.02926054886,SARIMA,-737.1292605488597,737.1292605488597
2025-08-01,EST007,11695.2,12420.451502132742,SARIMA,-725.2515021327417,725.2515021327417
2025-09-01,EST007,11130.1,12198.81298570789,SARIMA,-1068.712985707889,1068.712985707889
2025-10-01,EST007,10091.7,10694.592375656006,SARIMA,-602.8923756560052,602.8923756560052
2025-11-01,EST007,9901.6,9525.792092129803,SARIMA,375.8079078701976,375.8079078701976
2025-12-01,EST007,9021.2,10078.942597441293,SARIMA,-1057.7425974412927,1057.7425974412927
2025-01-01,EST008,8916.4,8909.673527310264,SARIMA,6.726472689735601,6.726472689735601
2025-02-01,EST008,8942.5,8768.000009741741,SARIMA,174.49999025825855,174.49999025825855
2025-03-01,EST008,9568.8,8904.115260563178,SARIMA,664.6847394368215,664.6847394368215
2025-04-01,EST008,8929.1,10772.395562895243,SARIMA,-1843.2955628952423,1843.2955628952423
2025-05-01,EST008,10269.0,10543.455232325781,SARIMA,-274.45523232578125,274.45523232578125
2025-06-01,EST008,10631.55,9867.501823017677,SARIMA,764.0481769823218,764.0481769823218
2025-07-01,EST008,10994.1,11082.849873038276,SARIMA,-88.74987303827584,88.74987303827584
2025-08-01,EST008,10501.3,11252.63293225925,SARIMA,-751.3329322592508,751.3329322592508
2025-09-01,EST008,7989.1,11297.079560462531,SARIMA,-3307.9795604625306,3307.9795604625306
2025-10-01,EST008,9819.6,10443.185382291178,SARIMA,-623.5853822911777,623.5853822911777
2025-11-01,EST008,8748.2,9135.001077820642,SARIMA,-386.8010778206408,386.8010778206408
2025-12-01,EST008,8931.6,9390.961228089847,SARIMA,-459.3612280898469,459.3612280898469
2025-01-01,EST009,8171.3,6714.401066352722,SARIMA,1456.8989336472778,1456.8989336472778
2025-02-01,EST009,6801.4,6850.177364569002,SARIMA,-48.7773645690022,48.7773645690022
2025-03-01,EST009,8301.5,7564.997866391971,SARIMA,736.502133608029,736.502133608029
2025-04-01,EST009,7271.3,8466.525509164536,SARIMA,-1195.2255091645357,1195.2255091645357
2025-05-01,EST009,7680.6,6418.326068860233,SARIMA,1262.2739311397672,1262.2739311397672
2025-06-01,EST009,8059.3,7953.935250288778,SARIMA,105.36474971122243,105.36474971122243
2025-07-01,EST009,7311.7,7991.442813412179,SARIMA,-679.7428134121792,679.7428134121792
2025-08-01,EST009,7069.7,8563.265384129389,SARIMA,-1493.5653841293888,1493.5653841293888
2025-09-01,EST009,7594.3,6840.469055511447,SARIMA,753.8309444885535,753.8309444885535
2025-10-01,EST009,7295.2,6458.694347889367,SARIMA,836.5056521106326,836.5056521106326
2025-11-01,EST009,7669.9,7803.463313514392,SARIMA,-133.56331351439258,133.56331351439258
2025-12-01,EST009,6348.8,6497.514993500775,SARIMA,-148.71499350077465,148.71499350077465
2025-01-01,EST010,8536.4,9759.61215145947,SARIMA,-1223.212151459471,1223.212151459471
2025-02-01,EST010,9164.3,9926.686461777846,SARIMA,-762.3864617778472,762.3864617778472
2025-03-01,EST010,9281.6,11111.322662044406,SARIMA,-1829.7226620444053,1829.7226620444053
2025-04-01,EST010,9607.2,9766.72599523374,SARIMA,-159.5259952337401,159.5259952337401
2025-05-01,EST010,9465.6,10373.033494954323,SARIMA,-907.4334949543227,907.4334949543227
2025-06-01,EST010,8945.7,10045.390035879125,SARIMA,-1099.6900358791245,1099.6900358791245
2025-07-01,EST010,9752.8,10738.700924870956,SARIMA,-985.9009248709572,985.9009248709572
2025-08-01,EST010,9326.8,9357.370242888688,SARIMA,-30.57024288868888,30.57024288868888
2025-09-01,EST010,9624.3,11006.547593355908,SARIMA,-1382.247593355909,1382.247593355909
2025-10-01,EST010,8785.7,10309.838201856392,SARIMA,-1524.1382018563909,1524.1382018563909
2025-11-01,EST010,8879.5,10093.397893872894,SARIMA,-1213.8978938728942,1213.8978938728942
2025-12-01,EST010,8554.7,9930.827080678613,SARIMA,-1376.1270806786124,1376.1270806786124
2025-01-01,EST001,8385.6,8511.103005026456,Random Forest,-125.50300502645587,125.50300502645587
2025-02-01,EST001,9219.1,9295.41636265771,Random Forest,-76.31636265770976,76.31636265770976
2025-03-01,EST001,8661.8,8733.641643917195,Random Forest,-71.84164391719605,71.84164391719605
2025-04-01,EST001,10508.3,10290.192225516155,Random Forest,218.10777448384397,218.10777448384397
2025-05-01,EST001,10733.9,10741.913550986055,Random Forest,-8.013550986055634,8.013550986055634
2025-06-01,EST001,7719.9,9010.199717571313,Random Forest,-1290.2997175713135,1290.2997175713135
2025-07-01,EST001,9791.0,10080.444096993744,Random Forest,-289.4440969937441,289.4440969937441
2025-08-01,EST001,10124.1,10212.086873968623,Random Forest,-87.9868739686226,87.9868739686226
2025-09-01,EST001,10449.1,10447.380096729199,Random Forest,1.7199032708012965,1.7199032708012965
2025-10-01,EST001,9599.1,9514.896718496322,Random Forest,84.20328150367823,84.20328150367823
2025-11-01,EST001,8497.5,8552.965915997895,Random Forest,-55.465915997894626,55.465915997894626
2025-12-01,EST001,8566.4,8813.087215452148,Random Forest,-246.68721545214794,246.68721545214794
2025-01-01,EST002,8203.5,8165.294730895958,Random Forest,38.20526910404169,38.20526910404169
2025-02-01,EST002,8135.0,8194.47736523939,Random Forest,-59.477365239390565,59.477365239390565
2025-03-01,EST002,9223.9,9208.02681796537,Random Forest,15.87318203462928,15.87318203462928
2025-04-01,EST002,9101.6,9156.996968885285,Random Forest,-55.39696888528488,55.39696888528488
2025-05-01,EST002,8088.5,8263.42960327265,Random Forest,-174.92960327265064,174.92960327265064
2025-06-01,EST002,9041.1,9331.062684968734,Random Forest,-289.9626849687338,289.9626849687338
2025-07-01,EST002,9993.7,9944.108368983794,Random Forest,49.59163101620652,49.59163101620652
2025-08-01,EST002,7658.6,8288.042196395269,Random Forest,-629.4421963952682,629.4421963952682
2025-09-01,EST002,8984.6,9006.415084644059,Random Forest,-21.815084644058516,21.815084644058516
2025-10-01,EST002,7226.5,7515.140642489915,Random Forest,-288.6406424899151,288.6406424899151
2025-11-01,EST002,7602.1,7821.778995803265,Random Forest,-219.67899580326502,219.67899580326502
2025-12-01,EST002,7350.8,7486.331060767007,Random Forest,-135.53106076700715,135.53106076700715
2025-01-01,EST003,10105.6,10038.165300727975,Random Forest,67.43469927202568,67.43469927202568
2025-02-01,EST003,10093.2,10161.852202784257,Random Forest,-68.65220278425659,68.65220278425659
2025-03-01,EST003,9797.6,9883.907496432264,Random Forest,-86.30749643226409,86.30749643226409
2025-04-01,EST003,11862.5,11954.20048755412,Random Forest,-91.70048755412063,91.70048755412063
2025-05-01,EST003,10953.5,11028.605129193493,Random Forest,-75.10512919349276,75.10512919349276
2025-06-01,EST003,11070.1,11286.242176328762,Random Forest,-216.1421763287617,216.1421763287617
2025-07-01,EST003,10757.0,10757.405920721876,Random Forest,-0.4059207218761003,0.4059207218761003
2025-08-01,EST003,10478.0,10596.933004394683,Random Forest,-118.93300439468294,118.93300439468294
2025-09-01,EST003,10788.8,10789.42562547498,Random Forest,-0.6256254749805521,0.6256254749805521
2025-10-01,EST003,10036.1,9820.780372077928,Random Forest,215.31962792207196,215.31962792207196
2025-11-01,EST003,9892.1,9845.074821942866,Random Forest,47.025178057134326,47.025178057134326
2025-12-01,EST003,10478.7,10533.923317700815,Random Forest,-55.22331770081473,55.22331770081473
2025-01-01,EST004,9740.3,9843.059762349681,Random Forest,-102.7597623496822,102.7597623496822
2025-02-01,EST004,9854.6,9919.55420078162,Random Forest,-64.95420078161987,64.95420078161987
2025-03-01,EST004,10893.2,10971.577286902912,Random Forest,-78.37728690291078,78.37728690291078
2025-04-01,EST004,11732.9,11670.020227568732,Random Forest,62.879772431268066,62.879772431268066
2025-05-01,EST004,10975.4,11153.409677946129,Random Forest,-178.00967794612916,178.00967794612916
2025-06-01,EST004,13146.8,12555.944717103264,Random Forest,590.8552828967349,590.8552828967349
2025-07-01,EST004,10662.3,10610.676415512266,Random Forest,51.62358448773375,51.62358448773375
2025-08-01,EST004,10017.7,10008.590040712532,Random Forest,9.109959287468882,9.109959287468882
2025-09-01,EST004,11090.9,11168.024117310006,Random Forest,-77.12411731000611,77.12411731000611
2025-10-01,EST004,10548.4,10670.333940850816,Random Forest,-121.93394085081673,121.93394085081673
2025-11-01,EST004,9449.5,9574.544813409746,Random Forest,-125.04481340974598,125.04481340974598
2025-12-01,EST004,10677.6,10485.853043801113,Random Forest,191.74695619888735,191.74695619888735
2025-01-01,EST005,11025.7,11122.943164924889,Random Forest,-97.24316492488833,97.24316492488833
2025-02-01,EST005,10944.6,10922.914031075412,Random Forest,21.68596892458845,21.68596892458845
2025-03-01,EST005,11756.6,11866.204149152243,Random Forest,-109.60414915224283,109.60414915224283
2025-04-01,EST005,11774.8,11594.54017120611,Random Forest,180.25982879388903,180.25982879388903
2025-05-01,EST005,10938.0,11264.170674642946,Random Forest,-326.1706746429463,326.1706746429463
2025-06-01,EST005,13354.1,12882.678658543771,Random Forest,471.42134145622913,471.42134145622913
2025-07-01,EST005,12998.4,12504.9944654207,Random Forest,493.40553457930037,493.40553457930037
2025-08-01,EST005,11597.8,11470.4408404822,Random Forest,127.35915951779862,127.35915951779862
2025-09-01,EST005,14292.4,13236.272896398506,Random Forest,1056.1271036014932,1056.1271036014932
2025-10-01,EST005,13589.2,12665.358714763945,Random Forest,923.8412852360561,923.8412852360561
2025-11-01,EST005,12914.1,12566.9317174261,Random Forest,347.1682825739008,347.1682825739008
2025-12-01,EST005,11197.3,11147.6488600395,Random Forest,49.65113996049877,49.65113996049877
2025-01-01,EST006,9262.9,9634.02095804473,Random Forest,-371.1209580447303,371.1209580447303
2025-02-01,EST006,9624.8,9689.18835039682,Random Forest,-64.3883503968209,64.3883503968209
2025-03-01,EST006,10119.7,10034.983504335474,Random Forest,84.71649566452652,84.71649566452652
2025-04-01,EST006,9586.6,9607.793303954386,Random Forest,-21.193303954385556,21.193303954385556
2025-05-01,EST006,10179.75,10291.634812549482,Random Forest,-111.88481254948238,111.88481254948238
2025-06-01,EST006,10772.9,10901.568790680618,Random Forest,-128.66879068061826,128.66879068061826
2025-07-01,EST006,9522.8,9560.967148414553,Random Forest,-38.167148414553594,38.167148414553594
2025-08-01,EST006,9037.5,8952.388198581044,Random Forest,85.11180141895602,85.11180141895602
2025-09-01,EST006,10594.7,10424.34368227976,Random Forest,170.35631772024135,170.35631772024135
2025-10-01,EST006,8615.0,8594.907480472768,Random Forest,20.09251952723207,20.09251952723207
2025-11-01,EST006,9384.1,9459.388041576474,Random Forest,-75.28804157647392,75.28804157647392
2025-12-01,EST006,8494.1,8585.899424518073,Random Forest,-91.79942451807256,91.79942451807256
2025-01-01,EST007,9566.4,9545.954109899356,Random Forest,20.445890100643737,20.445890100643737
2025-02-01,EST007,9362.6,9271.127970614567,Random Forest,91.47202938543342,91.47202938543342
2025-03-01,EST007,11110.6,10979.682753108933,Random Forest,130.9172468910674,130.9172468910674
2025-04-01,EST007,9794.3,9923.331948227698,Random Forest,-129.0319482276991,129.0319482276991
2025-05-01,EST007,10712.7,10907.651798853,Random Forest,-194.95179885299876,194.95179885299876
2025-06-01,EST007,12584.7,12094.72018220067,Random Forest,489.9798177993307,489.9798177993307
2025-07-01,EST007,11966.9,11807.874881352904,Random Forest,159.02511864709595,159.02511864709595
2025-08-01,EST007,11695.2,11633.328367724882,Random Forest,61.87163227511883,61.87163227511883
2025-09-01,EST007,11130.1,11194.895832155342,Random Forest,-64.79583215534149,64.79583215534149
2025-10-01,EST007,10091.7,10263.812559065016,Random Forest,-172.11255906501538,172.11255906501538
2025-11-01,EST007,9901.6,9870.739807666403,Random Forest,30.860192333597297,30.860192333597297
2025-12-01,EST007,9021.2,9213.538187691016,Random Forest,-192.33818769101526,192.33818769101526
2025-01-01,EST008,8916.4,9005.623941040443,Random Forest,-89.2239410404436,89.2239410404436
2025-02-01,EST008,8942.5,9035.135556421363,Random Forest,-92.63555642136271,92.63555642136271
2025-03-01,EST008,9568.8,9605.244993115213,Random Forest,-36.44499311521395,36.44499311521395
2025-04-01,EST008,8929.1,8963.359128156108,Random Forest,-34.25912815610718,34.25912815610718
2025-05-01,EST008,10269.0,10236.357908867058,Random Forest,32.64209113294237,32.64209113294237
2025-06-01,EST008,10631.55,10576.703253468755,Random Forest,54.84674653124421,54.84674653124421
2025-07-01,EST008,10994.1,10873.450967809042,Random Forest,120.64903219095868,120.64903219095868
2025-08-01,EST008,10501.3,10126.947474681794,Random Forest,374.35252531820515,374.35252531820515
2025-09-01,EST008,7989.1,8586.473726879136,Random Forest,-597.3737268791356,597.3737268791356
2025-10-01,EST008,9819.6,9891.114296170032,Random Forest,-71.51429617003123,71.51429617003123
2025-11-01,EST008,8748.2,8916.059807322301,Random Forest,-167.85980732230018,167.85980732230018
2025-12-01,EST008,8931.6,9073.859318350173,Random Forest,-142.25931835017218,142.25931835017218
2025-01-01,EST009,8171.3,8040.77893197451,Random Forest,130.52106802549042,130.52106802549042
2025-02-01,EST009,6801.4,6811.991431382508,Random Forest,-10.591431382508745,10.591431382508745
2025-03-01,EST009,8301.5,8035.938765596436,Random Forest,265.5612344035644,265.5612344035644
2025-04-01,EST009,7271.3,6998.462620995675,Random Forest,272.83737900432516,272.83737900432516
2025-05-01,EST009,7680.6,7768.114479543607,Random Forest,-87.51447954360629,87.51447954360629
2025-06-01,EST009,8059.3,7986.679814198762,Random Forest,72.62018580123822,72.62018580123822
2025-07-01,EST009,7311.7,7132.233034076108,Random Forest,179.46696592389162,179.46696592389162
2025-08-01,EST009,7069.7,7065.331042027415,Random Forest,4.368957972585122,4.368957972585122
2025-09-01,EST009,7594.3,7553.933187375587,Random Forest,40.36681262441289,40.36681262441289
2025-10-01,EST009,7295.2,7252.7498180254925,Random Forest,42.45018197450736,42.45018197450736
2025-11-01,EST009,7669.9,7680.224518808033,Random Forest,-10.324518808033645,10.324518808033645
2025-12-01,EST009,6348.8,6598.77130834536,Random Forest,-249.97130834535983,249.97130834535983
2025-01-01,EST010,8536.4,8782.340405076404,Random Forest,-245.9404050764042,245.9404050764042
2025-02-01,EST010,9164.3,9493.146907020757,Random Forest,-328.8469070207575,328.8469070207575
2025-03-01,EST010,9281.6,9593.391362181335,Random Forest,-311.791362181335,311.791362181335
2025-04-01,EST010,9607.2,9853.178470208033,Random Forest,-245.97847020803238,245.97847020803238
2025-05-01,EST010,9465.6,9426.749152928089,Random Forest,38.85084707191163,38.85084707191163
2025-06-01,EST010,8945.7,9003.806841438194,Random Forest,-58.10684143819344,58.10684143819344
2025-07-01,EST010,9752.8,9754.990640221824,Random Forest,-2.1906402218246512,2.1906402218246512
2025-08-01,EST010,9326.8,9292.656315091388,Random Forest,34.14368490861125,34.14368490861125
2025-09-01,EST010,9624.3,9821.812669215971,Random Forest,-197.51266921597198,197.51266921597198
2025-10-01,EST010,8785.7,8779.423355555555,Random Forest,6.276644444445992,6.276644444445992
2025-11-01,EST010,8879.5,9032.53145977634,Random Forest,-153.03145977634085,153.03145977634085
2025-12-01,EST010,8554.7,8593.493286748446,Random Forest,-38.7932867484451,38.7932867484451
